Planet_Name,Planet_Radius,Planet_Mass,Orbital_Period,Semi_Major_Axis,Equilibrium_Temp,Planet_Density,Stellar_Temp,Stellar_Luminosity,Stellar_Metallicity,Stellar_Flux,Habitability_Score_Index,Stellar_Compatibility_Index,Orbital_Stability_Factor,StarType_A,StarType_F,StarType_G,StarType_K,StarType_M,Target_Habitable
Kepler-37 d,2.03,2.0,22.733983275,0.16794,499.0,1.3,5357.0,0.9413067829119811,-0.36,33.37394088269226,0.3040501785076448,0.961378690452707,0.08727141613127988,False,False,False,True,False,1
Kepler-38 b,4.3,122.0,22.733983275,0.16794,475.0,1.42,5623.0,0.9413067829119811,-0.11,33.37394088269226,0.25496716037726924,0.9946753376491663,0.08727141613127988,False,False,True,False,False,1
Kepler-4 b,4.002,24.472,3.21346,0.0456,1650.0,1.91,5857.0,1.9784731875085524,0.17,951.0244320735604,0.06296689918060369,0.9986140723970559,0.0871106617112339,False,False,False,True,False,0
Kepler-40 b,13.11,699.2,6.87349,0.08,1620.0,1.68,6510.0,0.9413067829119811,0.1,147.0562072976068,0.08330098885091337,0.8877438809014379,0.15971859427702548,False,True,False,False,False,0
Kepler-409 b,1.199,6.0,22.733983275,0.16794,438.0,6.840423374999999,5421.0,0.9413067829119811,0.05,33.37394088269226,0.3475605157359773,0.9720753081522843,0.08727141613127988,False,False,False,True,False,1
Kepler-41 b,14.46,177.98,1.8555582,0.03101,1790.0,0.33,5750.0,0.9413067829119811,0.38,977.8590566641826,0.041844247242532356,0.9998257929535878,0.06055212878896522,False,False,True,False,False,0
Kepler-411 b,2.401,25.6,3.005156,0.0375,1138.0,6.840423374999999,5599.0,0.9413067829119811,0.07,668.8980514563732,0.08917624903024701,0.9929050665039783,0.10666997087664153,False,False,False,True,False,0
Kepler-411 c,4.421,26.4,7.834435,0.0739,838.0,1.7,5599.0,0.9413067829119811,0.07,172.3307567654816,0.12961731312636934,0.9929050665039783,0.05676976053736293,False,False,False,True,False,1
Kepler-411 d,3.319,15.2,22.733983275,0.16794,410.0,2.3,5599.0,0.9413067829119811,0.07,33.37394088269226,0.281193217292687,0.9929050665039783,0.08727141613127988,False,False,False,True,False,1
Kepler-412 b,15.031269,299.07803,1.7208604,0.02897,1850.0,0.52,5750.0,0.9413067829119811,0.27,1120.2553670080104,0.03913819377930449,0.9998257929535878,0.03790262123533273,False,False,False,True,False,0
Kepler-423 b,13.361,189.101,2.6843285,0.03585,1605.0,0.459,5560.0,0.9413067829119811,-0.1,731.8382184357536,0.048720644282259154,0.9894946815018895,0.06766562026711595,False,False,True,False,False,0
Kepler-425 b,10.962,79.45,3.79701816,0.0464,1070.0,0.27,5170.0,0.4753352259428053,0.24,220.6796904040954,0.08616898952772269,0.9211360299294344,0.03382532914468584,False,False,False,True,False,0
Kepler-426 b,12.22,108.06,3.21751883,0.0414,1300.0,0.26,5725.0,0.8147042840208396,-0.21,475.0573098036337,0.06131693356137236,0.9993759725639371,0.03834382362293743,False,False,True,False,False,0
Kepler-427 b,13.79,92.17,10.290994,0.091,1100.0,0.16,5800.0,1.9498445997580451,-0.19,235.4316106928333,0.07800811157250136,0.9998924502283358,0.022580825375981505,False,False,True,False,False,0
Kepler-428 b,12.11,403.63,3.52563254,0.0433,1070.0,1.02,5150.0,0.40738027780411273,0.09,217.16639984440067,0.08402284502091684,0.91608979568497,0.059149330277073676,False,False,False,True,False,0
Kepler-43 b,13.663771,733.625075,3.0240949,0.046,1620.0,5.0,6041.0,0.9413067829119811,0.33,444.6418436050926,0.05695836191732316,0.9847466402772701,0.15041252308786188,False,False,False,True,False,0
Kepler-433 b,16.25,733.625075,5.33408384,0.0679,1776.0,1.13,6360.0,1.9784731875085524,-0.01,429.03866442336556,0.05318943690725409,0.9274911744162472,0.1660236439959769,False,False,False,True,False,0
Kepler-434 b,12.67,733.625075,12.8747099,0.1143,1000.0,2.4,5977.0,1.9784731875085524,0.25,151.4274005420809,0.09504115042954729,0.9912383863955458,0.07978557946907869,False,False,False,True,False,0
Kepler-44 b,12.22,317.82,3.2467293,0.0446,1544.0,0.93,5800.0,0.9413067829119811,0.15,472.980455296047,0.05854929977899653,0.9998924502283358,0.04969894745909418,False,False,True,False,False,0
Kepler-45 b,10.76,160.497,2.455239,0.03,1000.0,0.8,3820.0,0.9413067829119811,0.28,1044.7356081154064,0.05259112541800866,0.4265833276840897,0.21735545135434628,False,False,False,False,True,0
Kepler-454 b,2.37,5.4,10.5737534,0.09528,916.0,2.23,5687.0,0.9413067829119811,0.32,103.67638720187071,0.1757083716406822,0.9981614699485422,0.0137112346914686,False,False,False,True,False,1
Kepler-46 b,9.057,733.625075,22.733983275,0.16794,543.0,6.840423374999999,5155.0,0.5559042572704036,0.41,19.709531637693733,0.23699957902204255,0.9173640458997063,0.08727141613127988,False,False,False,True,False,1
Kepler-5 b,15.984034,670.93913,3.5484657,0.0538,1750.0,0.4,6297.0,0.9413067829119811,0.04,325.0997371425349,0.05887925848375903,0.9418982736433371,0.21564893836490023,False,False,False,True,False,0
Kepler-51 b,7.1,2.1,22.733983275,0.16794,543.0,0.03,6018.0,0.9413067829119811,0.07,33.37394088269226,0.21514059668372995,0.9872815715902905,0.08727141613127988,False,False,False,True,False,1
Kepler-51 c,9.0,4.0,22.733983275,0.16794,439.0,0.03,6018.0,0.9413067829119811,0.07,33.37394088269226,0.2096876790669014,0.9872815715902905,0.08727141613127988,False,False,False,True,False,1
Kepler-51 d,9.7,7.6,22.733983275,0.16794,381.0,0.046,6018.0,0.9413067829119811,0.07,33.37394088269226,0.21077272862447666,0.9872815715902905,0.08727141613127988,False,False,False,True,False,1
Kepler-538 b,2.215,12.9,22.733983275,0.16794,417.0,6.5,5534.0,0.9413067829119811,-0.09,33.37394088269226,0.30923906507372567,0.9868569124740463,0.08727141613127988,False,False,False,True,False,1
Kepler-539 b,8.373123,308.2951,22.733983275,0.16794,387.6,2.9,5820.0,0.9413067829119811,-0.01,33.37394088269226,0.21956329045905532,0.9996080768219616,0.08727141613127988,False,False,True,False,False,1
Kepler-553 b,4.74139884,116.00736855,4.030467,0.04766,1089.0,1.42,5191.0,0.5359940886627048,0.152,235.8635175940744,0.10715461516275787,0.9262872484875245,0.05062697995810395,False,False,False,True,False,1
Kepler-553 c,11.57887706,733.625075,22.733983275,0.16794,251.0,6.840423374999999,5191.0,0.5359940886627048,0.152,19.00361853673618,0.24555088414453008,0.9262872484875245,0.08727141613127988,False,False,False,True,False,1
Kepler-6 b,14.616536,212.31044,3.2346996,0.04852,1460.0,0.4,5647.0,0.9413067829119811,0.34,399.67332701083575,0.059500685495430965,0.996193706812684,0.1615581742069084,False,False,False,True,False,0
Kepler-62 b,1.31,9.0,5.714932,0.0553,750.0,1.42,4925.0,0.2098939883623524,-0.37,68.61321123679015,0.23987988083193965,0.8507041259997818,0.1598761141293001,False,False,False,True,False,1
Kepler-62 c,0.54,4.0,12.4417,0.0929,578.0,1.42,4925.0,0.2098939883623524,-0.37,24.317462426457837,0.33276615544850957,0.8507041259997818,0.16036465009400047,False,False,False,True,False,1
Kepler-62 d,1.95,14.0,18.16406,0.12,510.0,1.42,4925.0,0.2098939883623524,-0.37,14.574959264103356,0.3975668968588799,0.8507041259997818,0.15562598344838513,False,False,False,True,False,1
Kepler-62 e,1.61,36.0,22.733983275,0.16794,270.0,1.42,4925.0,0.2098939883623524,-0.37,7.441771042557825,0.5600779717937266,0.8507041259997818,0.08727141613127988,False,False,False,True,False,1
Kepler-62 f,1.41,35.0,22.733983275,0.16794,208.0,1.42,4925.0,0.2098939883623524,-0.37,7.441771042557825,0.5483699878535828,0.8507041259997818,0.08727141613127988,False,False,False,True,False,1
Kepler-68 b,2.357,8.03,5.39875259,0.06135,1275.0,3.37,5847.0,0.9413067829119811,0.11,250.02686923805334,0.12048990129373316,0.998942559484671,0.02393074159660298,False,False,False,True,False,1
Kepler-68 c,0.979,1.3,9.605027,0.09008,1052.0,6.840423374999999,5847.0,0.9413067829119811,0.11,115.99009790957373,0.19372625804328825,0.998942559484671,0.02403459201351592,False,False,False,True,False,1
Kepler-7 b,18.180998,140.16303,4.8854892,0.06067,1630.0,0.14,5933.0,0.9413067829119811,0.11,255.66143763042012,0.06248858392854119,0.9946753376491663,0.09580603914684849,False,False,False,True,False,0
Kepler-74 b,10.76,200.22,7.340711,0.0781,1078.0,0.88,6000.0,0.9413067829119811,0.42,154.29715764685517,0.09738385944870506,0.9891077548081656,0.0714941294688755,False,True,False,False,False,0
Kepler-76 b,15.24424,638.8383,1.5449298,0.0274,2140.0,1.1,6409.0,0.9413067829119811,-0.1,1252.137361540892,0.035989728647117435,0.9153212135765374,0.05760948055553106,False,False,False,True,False,0
Kepler-77 b,10.761,136.661,3.57878087,0.04501,1440.0,0.603,5520.0,0.9413067829119811,0.2,464.40709283697845,0.06245307544178636,0.9853168641979192,0.02212621841806656,False,False,True,False,False,0
Kepler-78 b,1.201,1.68,0.35500745,0.00901,2223.0,5.33,5058.0,0.9413067829119811,-0.18,11454.193690589096,0.033138874998895076,0.8911878885041844,0.05044727520937328,False,False,False,True,False,0
Kepler-8 b,15.871944,187.5197,3.5224991,0.0474,1680.0,0.27,6213.0,0.9413067829119811,-0.055,418.77548444317057,0.054881384810648755,0.9588218382820232,0.058228188005029345,False,False,False,True,False,0
Kepler-849 b,8.08167508,298.75870258,22.733983275,0.16794,362.7,3.09,5950.0,1.9784731875085524,0.145,70.14657537432869,0.17630335192817084,0.9934473406976726,0.08727141613127988,False,False,False,True,False,1
Kepler-87 b,13.49,324.2,22.733983275,0.16794,478.0,0.729,5600.0,0.9413067829119811,-0.17,33.37394088269226,0.18210365585575408,0.9929838400972322,0.08727141613127988,False,False,False,True,False,1
Kepler-87 c,6.14,6.4,22.733983275,0.16794,403.0,0.152,5600.0,0.9413067829119811,-0.17,33.37394088269226,0.23861200862858517,0.9929838400972322,0.08727141613127988,False,False,False,True,False,1
Kepler-91 b,15.322703,257.4423,6.24658,0.0731,2040.0,0.4,4550.0,0.9413067829119811,0.11,176.12263250489394,0.06995376933567424,0.7152611519047101,0.12527605162421757,False,False,False,True,False,0
Kepler-93 b,1.478,4.66,4.72673978,0.05343,1133.0,6.840423374999999,5669.0,0.9413067829119811,-0.18,329.61634303719507,0.12555121666943003,0.9973632600990943,0.040334958352097536,False,False,False,True,False,1
L 168-9 b,1.63,4.07,1.40152604,0.0208,998.0,5.18,3842.0,0.07230028346168758,-0.03,166.72881528845951,0.1595484879585408,0.4347821307449939,0.19660662249133404,False,False,False,False,True,1
L 98-59 b,0.837,0.46,2.253114,0.0223,620.0,4.3,3415.0,0.012200004756607694,-0.425,24.483743917412934,0.3566562989486218,0.2891419440527083,0.5092407141826583,False,False,False,False,True,1
L 98-59 c,1.329,2.0,3.6906764,0.0309,526.0,4.7,3415.0,0.012200004756607694,-0.425,12.764048039471959,0.445294639617623,0.2891419440527083,0.5289128435709906,False,False,False,False,True,1
L 98-59 d,1.627,1.64,7.450729,0.0494,416.0,2.2,3415.0,0.012200004756607694,-0.425,4.997216615578076,0.5922430901792798,0.2891419440527083,0.5354910301241694,False,False,False,False,True,1
LHS 1140 b,1.73,5.6,22.733983275,0.0946,226.0,5.9,3324.375,0.0037999685303685493,-0.15,0.4245698993502406,0.7268520713991594,0.2624121207096917,0.6600966118836932,False,False,False,False,True,1
LHS 1140 c,1.272,1.91,3.77794,0.027,422.0,5.1,3324.375,0.0037999685303685493,-0.15,5.205436342970616,0.6128410171422732,0.2624121207096917,0.7177566103615962,False,False,False,False,True,1
LHS 1478 b,1.242,2.33,1.9495378,0.01848,595.0,6.67,3381.0,0.007150065166039225,-0.13,20.875468791719097,0.3761054252298221,0.2789278870289606,0.6056820709752173,False,False,False,False,True,1
LP 714-47 b,4.7,30.8,4.052037,0.0417,700.0,1.7,3950.0,0.0749997818203002,0.41,43.106047980217255,0.2101119933519334,0.4758872977478944,0.22732428003753152,False,False,False,False,True,1
LP 791-18 c,2.438,7.1,4.9899093,0.02961,324.4,1.42,3324.375,0.0023000114603619064,-0.09,2.620342873986751,0.6711154530612133,0.2624121207096917,0.8425955207378568,False,False,False,False,True,1
LP 791-18 d,1.032,0.9,2.753436,0.01992,395.5,1.42,3324.375,0.0023000114603619064,-0.09,5.781735689425576,0.6254027657815358,0.2624121207096917,0.8125413447054134,False,False,False,False,True,1
LP 890-9 b,1.32,13.2,2.7299025,0.01875,396.0,1.42,3324.375,0.001440986791619724,-0.028,4.087181114326464,0.6583958167151069,0.2624121207096917,0.8744749408869305,False,False,False,False,True,1
LP 890-9 c,1.367,25.3,8.457463,0.03984,272.0,1.42,3324.375,0.001440986791619724,-0.028,0.9072935177595198,0.9208755886032315,0.2624121207096917,0.9223368209216901,False,False,False,False,True,1
LTT 1445 A b,1.34,2.73,5.3587635,0.0381,431.0,6.2,5599.0,0.9413067829119811,0.07,648.0106724530198,0.12826119921449666,0.9929050665039783,0.5844043561028488,False,False,False,True,False,1
LTT 1445 A c,1.147,1.54,3.1239035,0.02661,508.0,5.57,3340.0,0.9413067829119811,-0.34,1327.4816951309724,0.10049102189915504,0.26690720649055305,0.5725189038922691,False,False,False,True,False,1
LTT 3780 b,1.325,2.46,0.76837931,0.01195,903.0,5.8,3358.0,0.01649985014952608,0.06,114.73966133777978,0.19299905517543264,0.2721444677582922,0.3020403189516995,False,False,False,True,False,1
LTT 3780 c,2.39,8.04,12.252284,0.0757,359.0,3.24,3358.0,0.01649985014952608,0.06,2.878806409768852,0.6469838854592375,0.2721444677582922,0.4133518082492156,False,False,False,True,False,1
LTT 9779 b,4.72,29.32,0.792052,0.01679,1978.0,1.536,5443.0,0.6800017024408912,0.27,2403.647393024319,0.04196865449249757,0.975369516121952,0.0023310502864893196,False,False,True,False,False,0
MASCARA-4 b,16.98160576,532.36258173,2.8240932,0.0474,2250.0,0.481,7525.375,0.9413067829119811,0.07,418.77548444317057,0.049360752433472994,0.50736966431232,0.24761198800042208,False,False,False,True,False,0
NGTS-1 b,14.90797,258.07796,2.647298,0.0326,790.0,0.42,3916.0,0.9413067829119811,0.0,884.8864244867087,0.05332820527365728,0.4628028052431159,0.17660421333817636,False,False,False,False,True,0
NGTS-10 b,13.506845,687.14846,0.7668944,0.0143,1332.0,1.43,4600.0,0.9413067829119811,-0.02,4580.7911962235685,0.027762148013902095,0.734640347818805,0.13932479437602602,False,False,False,True,False,0
NGTS-11 b,9.157753,109.33352,22.733983275,0.16794,435.0,0.78,5050.0,0.9413067829119811,0.22,33.37394088269226,0.20898048585716048,0.8888967230871108,0.08727141613127988,False,False,False,True,False,1
NGTS-12 b,11.747032,66.10864,7.532806,0.0757,1257.0,0.223,5690.0,0.9413067829119811,-0.03,164.2342188352385,0.08912816689302905,0.9982805909913701,0.008534652917228632,False,False,True,False,False,0
NGTS-13 b,12.800678,733.625075,4.119027,0.0549,1605.0,4.02,5819.0,1.9784731875085524,0.25,656.2078359635797,0.0511968100096135,0.9996265142076339,0.11352340657095769,False,False,False,True,False,0
NGTS-14 A b,4.976796,29.24036,3.5357173,0.0403,1143.0,1.395,5187.0,0.9413067829119811,0.1,579.2336319292968,0.07743259904560547,0.9253178304503276,0.15388424581530552,False,False,False,True,False,0
NGTS-15 b,12.32987877,238.68913366,3.27623,0.0441,1146.0,0.74,5600.0,0.9413067829119811,0.15,483.760892847699,0.0628820245313457,0.9929838400972322,0.02741734451196625,False,False,True,False,False,0
NGTS-16 b,14.57167491,211.99154747,4.84532,0.0523,1177.0,0.38,5550.0,0.9413067829119811,0.35,344.0084139151848,0.06639875633993413,0.9885144681590741,0.08939500293754361,False,False,True,False,False,0
NGTS-17 b,13.89913607,242.82090295,3.24253,0.0391,1457.0,0.5,5650.0,0.9413067829119811,0.15,615.3096024421209,0.05238926926649917,0.9963657311103974,0.1183279827414189,False,False,True,False,False,0
NGTS-18 b,13.56286665,129.99181846,3.05125,0.0448,1381.0,0.28,5610.0,0.9413067829119811,0.15,468.76894031592053,0.05865409281093123,0.9937476279350914,0.10868331081300166,False,False,True,False,False,0
NGTS-2 b,17.878355,235.1942,4.511164,0.063,1468.0,0.226,6478.0,0.9413067829119811,-0.06,237.10498310125467,0.06633485386185382,0.8968300597468688,0.21352054419454028,False,True,False,False,False,0
NGTS-20 b,11.99360935,733.625075,22.733983275,0.16794,688.0,1.42,5980.0,0.9413067829119811,0.15,33.37394088269226,0.1741905171664331,0.9909734307508985,0.08727141613127988,False,False,True,False,False,1
NGTS-21 b,14.90794433,733.625075,1.5433897,0.0236,1357.0,1.25,4660.0,0.9413067829119811,-0.26,1687.0506540110064,0.037362765298159725,0.7574779212493854,0.12485674244439528,False,False,False,True,False,0
NGTS-23 b,14.20177855,194.82881349,4.0764326,0.0504,1327.0,1.42,6057.0,1.9199945679542882,-0.26,755.5583150822018,0.04987210651885474,0.9828507514660983,0.011817938607060261,False,True,False,False,False,0
NGTS-24 b,13.60770257,165.27077164,3.4678796,0.0479,1499.0,1.42,5820.0,1.9784731875085524,0.27,861.9258378714707,0.04676642555809034,0.9996080768219616,0.08520160033006856,False,False,True,False,False,0
NGTS-25 b,11.46678726,203.09235207,2.823093,0.0388,1101.0,1.42,5321.0,0.5109989408837075,0.12,339.2096206179519,0.07312957171125194,0.954649626668701,0.009612024253414116,False,False,False,True,False,0
NGTS-26 b,14.88552637,92.80589484,4.5199279,0.049,1331.0,0.153,5550.0,1.2620018745496357,0.2,525.3962841588824,0.05541666681442403,0.9885144681590741,0.11364523423520634,False,False,False,True,False,0
NGTS-27 b,15.64773706,188.47224535,3.3704181,0.0446,1783.0,0.266,5700.0,1.9784731875085524,0.0,994.127702048354,0.040646465254318864,0.9986489135402514,0.017614788343168184,False,False,False,True,False,0
NGTS-30 b,10.40193409,305.11527072,22.733983275,0.16794,500.0,1.42,5455.0,0.9413067829119811,-0.03,33.37394088269226,0.19539620974726057,0.9770824668888863,0.08727141613127988,False,False,False,True,False,1
NGTS-31 b,18.04645893,355.96781584,4.162734,0.064,1410.0,0.3,5710.0,0.9413067829119811,0.0,229.7551337349234,0.06758646378427745,0.9989729721988732,0.30328585871441727,False,False,False,True,False,0
NGTS-32 b,15.91675259,181.16219199,3.31211,0.044,1750.0,0.24,5680.0,0.9413067829119811,-0.03,485.9611682560564,0.051580908708412296,0.9978680536106924,0.015147973020140338,False,False,False,True,False,0
NGTS-33 b,18.38272835,733.625075,2.827972,0.048,1991.0,0.19,7437.0,1.9784731875085524,-0.11,858.3397776609771,0.03929941706195862,0.5424724382105449,0.2626784589087414,False,False,False,True,False,0
NGTS-34 b,3.65,19.1,22.733983275,0.16794,624.0,1.42,6134.0,1.9784731875085524,0.228,70.14657537432869,0.19692169309374727,0.9722293402868885,0.08727141613127988,False,True,False,False,False,1
NGTS-35 b,10.9,152.0,22.733983275,0.16,451.0,1.42,4717.0,0.2529996963871099,0.085,9.882414608300843,0.28874996193059793,0.7786760118750988,0.024183253235415182,False,False,False,True,False,1
NGTS-4 b,3.18,20.6,1.3373508,0.019,1650.0,3.45,5143.0,0.9413067829119811,-0.28,2600.294980419837,0.04781758139375321,0.9142917514568524,0.2631863761542506,False,False,False,True,False,0
NGTS-5 b,12.733424,72.78307,3.3569866,0.0382,952.0,1.42,4987.0,0.9413067829119811,0.12,644.6247075220383,0.05939737783678834,0.8701930266570368,0.177917737284076,False,False,False,True,False,0
NGTS-6 b,14.863134,425.57437,0.882059,0.01677,1283.9,0.711,4730.0,0.2560000204473399,0.11,907.0523686194624,0.046685916698078325,0.7834347071082408,0.07743238913007687,False,False,False,True,False,0
NGTS-8 b,12.21781,295.5819,2.4997,0.035,1345.0,0.89,5241.0,0.9413067829119811,0.24,767.7869354910123,0.05178177463596647,0.9379280862742546,0.03755293688704416,False,False,False,True,False,0
NGTS-9 b,11.99363,733.625075,4.43527,0.058,1448.0,2.93,6330.0,0.9413067829119811,0.31,279.73455658602705,0.07138968424817137,0.934529579342974,0.12090916741563575,False,True,False,False,False,0
