planet_name,host_star_name,radius_earth,mass_earth,orbital_period,semi_major_axis,equilibrium_temp,star_temp,star_luminosity,star_metallicity,spectral_type,log_mass_earth,log_orbital_period,log_semi_major_axis,stellar_flux,log_stellar_flux,surface_gravity,log_surface_gravity,density,habitable_zone,habitable,label_source,spectral_class,spectral_B,spectral_F,spectral_G,spectral_K,spectral_M
NGTS-33 b,NGTS-33,18.38272835,1153.71711741,2.827972,0.048,1991.0,7437.0,0.77159,-0.11,,7.051610672966753,1.3423351590394006,0.046883585898850416,26.649818259608406,3.3196191550573535,3.414124839000831,1.4848095899449851,0.044338481816803076,False,0,measured,,False,False,False,False,False
NGTS-34 b,NGTS-34,3.65,19.1,43.12655,0.257,624.0,6134.0,0.37658,0.228,F8 V,3.0007198150650303,3.787061642115259,0.2287279296081104,0.4537129136667168,0.3741209137199771,1.433664852692813,0.8893982910389593,0.09377048549719529,True,0,measured,F,False,True,False,False,False
NGTS-35 b,NGTS-35,10.9,152.0,25.241192,0.16,451.0,4717.0,-0.59688,0.085,K3.5 V,5.030437921392435,3.2673303898733894,0.1484200051182733,-1.8553984850134861,,1.2793535897651713,0.8238918895079772,0.028020474464241444,False,0,measured,K,False,False,False,True,False
NGTS-4 b,NGTS-4,3.18,20.6,1.3373508,0.019,1650.0,5143.0,-0.04452369949392754,-0.28,,3.0726933146901194,0.8490181512665502,0.018821754240587758,-9.814635539053583,,2.0371029626992603,1.1109040882545698,0.15293160665128874,False,0,measured,,False,False,False,False,False
NGTS-5 b,NGTS-5,12.733424,72.78307,3.3569866,0.0382,952.0,4987.0,-0.25732192544407195,0.12,K2 V,4.301129301495314,1.4717806716199031,0.03748844441099159,-14.03266645663092,,0.4488900397965038,0.3707977735000498,0.008416008381366772,False,0,measured,K,False,False,False,True,False
NGTS-6 b,NGTS-6,14.863134,425.57437,0.882059,0.01677,1283.9,4730.0,-0.59176,0.11,,6.05578672453244,0.6323663902998539,0.016630936130544678,-167.4440101497015,,1.9264364124090987,1.07378544130843,0.03094251968532933,False,0,measured,,False,False,False,False,False
NGTS-8 b,NGTS-8,12.21781,295.5819,2.4997,0.035,1345.0,5241.0,0.04266234349047626,0.24,K0 V,5.692323402892307,1.2526772505359745,0.0344014267173324,2.7713970817933227,1.3274455115376018,1.9801181393117226,1.0919629437958445,0.038690926169753864,False,0,measured,K,False,False,False,True,False
NGTS-9 b,NGTS-9,11.99363,921.707,4.43527,0.058,1448.0,6330.0,0.14474316153861344,0.31,F8 V,6.827311740986859,1.6929091973521406,0.05638033343610764,3.4239877582668004,1.4870414970974892,6.4075439258132585,2.0024989303586676,0.12754173951567987,False,0,measured,F,False,True,False,False,False
OGLE-TR-10 b,OGLE-TR-10,19.27948,216.1244,3.101278,0.04516,1702.0,6075.0,0.5599035354047772,0.28,,5.380470461172304,1.4112986324567027,0.044169983744474145,21.84718464706394,3.128827899555076,0.5814510625094702,0.4583428195664755,0.007199946064241631,False,0,measured,,False,False,False,False,False
OGLE-TR-111 b,OGLE-TR-111,12.072093,171.6282,4.0144479,0.04651,1034.0,5044.0,-0.21108556595321715,0.19,,5.151140148849461,1.6123233256227723,0.045460818519991904,-7.765259868284844,,1.177669703968606,0.7782553619401535,0.023289079372918936,False,0,measured,,False,False,False,False,False
OGLE-TR-111 b,OGLE-TR-111,11.332299,174.8065,4.0144477,0.04676,1019.0,5044.0,-0.2480128163196027,0.19,,5.169383958401464,1.6123232857380214,0.045699679250990416,-9.026414130847218,,1.3611987069770906,0.8591694167716311,0.028675757153826472,False,0,measured,,False,False,False,False,False
OGLE-TR-113 b,OGLE-TR-113,12.453199,394.1092,1.4324757,0.02278,1355.0,4804.0,0.06270339858986196,0.15,,5.97916218239049,0.8889095453056177,0.022524410078672175,9.615542177146123,2.36231917036015,2.5412928633813063,1.2644918761151198,0.04871752082151239,False,0,measured,,False,False,False,False,False
OGLE-TR-113 b,OGLE-TR-113,12.195392,390.9309,1.43247425,0.02265,1342.0,4790.0,0.043273461102076416,0.09,,5.971085548741905,0.8889089492049322,0.022397297442038267,6.7123617766182955,2.042824467076519,2.62850295917204,1.2888201552716294,0.05145458697234635,False,0,measured,,False,False,False,False,False
OGLE-TR-132 b,OGLE-TR-132,13.775861,371.8611,1.68986531,0.03026,1991.0,6210.0,0.6044475051123301,0.37,,5.921205964231928,0.9894911217282015,0.02981119757162919,52.53042057958097,3.980250101269268,1.9594908757011822,1.0850172520897197,0.03395751366952416,False,0,measured,,False,False,False,False,False
OGLE-TR-132 b,OGLE-TR-132,14.01125,371.8611,1.689868,0.03029,2017.0,6210.0,0.6328102507363731,0.37,,5.921205964231928,0.9894921217777747,0.0298403160108829,54.88644405059198,4.023321847185081,1.8942050289823804,1.062710471927315,0.03227464647252094,False,0,measured,,False,False,False,False,False
OGLE-TR-132 b,OGLE-TR-132,13.45,375.02,1.689868,0.03035,2013.0,6210.0,0.371,0.37,,5.929642333464639,0.9894921217777747,0.029898550345863254,32.05137421303528,3.498063145252803,2.0730504000773897,1.1226706839501992,0.036795860793786016,False,0,measured,,False,False,False,False,False
OGLE-TR-182 b,OGLE-TR-182,16.47723,336.8998,3.9791,0.05205,1550.0,5924.0,0.3512274741452843,0.37,,5.822749401828977,1.6052491518126457,0.0507406417031842,10.316613221031442,2.426271842588899,1.2408873159656366,0.8068719106298119,0.017978751600478265,False,0,measured,,False,False,False,False,False
OGLE-TR-211 b,OGLE-TR-211,14.145758,238.3725,3.67724,0.05105,1686.0,6325.0,0.37155768033813974,0.11,,5.478020916016143,1.5427081923726602,0.049789664502515533,11.345532547083868,2.5132942605531174,1.1912521655591104,0.784473145528511,0.02010429599647371,False,0,measured,,False,False,False,False,False
OGLE-TR-56 b,OGLE-TR-56,15.278,441.77,1.2119189,0.02383,2212.0,6050.0,0.35,0.13222443789237293,,6.093050447861795,0.7938604193351573,0.023550497210196784,49.04673427455119,3.9129572543726874,1.8926190572931179,1.0621623399276807,0.029573865528026193,False,0,measured,,False,False,False,False,False
OGLE-TR-56 b,OGLE-TR-56,13.4508,413.179,1.211909,0.02386,2140.0,6119.0,0.710928763898687,0.25,,6.02629824753133,0.7938559435733402,0.023579798520455802,99.37458849495681,4.608909072581878,2.2837155538464273,1.1889755720795108,0.04053267675645736,False,0,measured,,False,False,False,False,False
OGLE-TR-56 b,OGLE-TR-56,19.436406,448.1403,1.21191096,0.02453,2482.0,6119.0,1.1847083065300907,0.25,,6.107335311093353,0.793856829685351,0.024233970844957875,156.67744223799795,5.060551441492693,1.1862659804299653,0.7821950568402396,0.014570602297089997,False,0,measured,,False,False,False,False,False
OGLE2-TR-L9 b,OGLE2-TR-L9,18.091326,1379.3822,2.485533,0.0404,2039.0,6933.0,0.8346038185219684,-0.05,,7.230115696327612,1.2486209736946485,0.039605254592359425,40.69188169087052,3.73030642617926,4.214478263872908,1.651439038169428,0.055614086682926625,False,0,measured,,False,False,False,False,False
OGLE2-TR-L9 b,OGLE2-TR-L9,18.304297,1398.452,2.48553417,0.04047,2034.0,6933.0,0.8388905043544042,-0.05,,7.243836010403761,1.2486213093677876,0.03967253414372631,40.75951481656406,3.731927325129592,4.17389439435684,1.6436256727238443,0.05443770319112316,False,0,measured,,False,False,False,False,False
PDS 70 b,PDS 70,14.5717,2542.64,43500.0,22.0,1200.0,3972.0,-0.45593,0.10160236619959956,K7,7.841351405012646,10.680539205318292,3.1354942159291497,-7.496230702880976e-05,-7.496511684296828e-05,11.974694210428238,2.563000861177179,0.1961849107108527,False,0,measured,K,False,False,False,True,False
PH1 b,PH1,6.18,169.0,138.317,0.652,481.0,6407.0,-0.845944671689306,0.21,F,5.135798437050262,4.93675191210489,0.5019866750987863,-0.15835686806240776,-0.17239918838607793,4.424964128989013,1.6910112872367389,0.1709356587701274,False,0,measured,F,False,True,False,False,False
PH2 b,PH2,9.33708092,87.08498352,282.52542,0.833,295.1,5734.0,-0.05849,0.017,,4.478302070287072,5.647301784051148,0.6059539688575679,-0.006707825474567949,-0.006730424050763013,0.9988977357643365,0.6925958965129834,0.025540023748160272,False,0,measured,,False,False,False,False,False
Qatar-1 b,Qatar-1,12.800678,410.95419,1.42002586,0.02313,1388.0,4910.0,0.1014019447491128,0.2,,6.0209121538471475,0.8837782260619139,0.022866556119714415,15.082910523362436,2.7777572500684777,2.507999621577642,1.2550459666358265,0.04677414786701354,False,0,measured,,False,False,False,False,False
Qatar-1 b,Qatar-1,13.22662,422.7139,1.42002504,0.02343,1389.0,4910.0,0.1173337843566824,0.2,,6.049058463325225,0.8837778872225022,0.023159731010407855,17.008602710341325,2.8908495720770815,2.4162884387370323,1.2285547099310614,0.04361253089914094,False,0,measured,,False,False,False,False,False
Qatar-1 b,Qatar-1,12.811887,411.27202,1.4200242,0.02332,1418.0,5013.0,-0.43771,0.171,,6.02168337420364,0.8837775401185953,0.023052243530152908,-64.05005580935385,,2.505549372862727,1.2543472479652809,0.04668756848837739,False,0,measured,,False,False,False,False,False
Qatar-10 b,Qatar-10,17.295487,233.92288,1.645321,0.0286,1955.0,6124.0,0.29951,0.016,F7 V,5.459257290071765,0.9727924190052063,0.028198654358678778,29.13864798122987,3.405808334236988,0.7820006459197464,0.5777366915175454,0.010794081857814927,False,0,measured,F,False,True,False,False,False
Qatar-2 b,Qatar-2,12.823,790.41,1.3371182,0.02149,1292.0,4645.0,0.04399337206188236,0.02,,6.673816164706721,0.8489186319413854,0.021262345702413952,7.580617026986771,2.149505825481365,4.806989147295005,1.7590622174877024,0.0894941999743931,False,0,measured,,False,False,False,False,False
Qatar-2 b,Qatar-2,12.498035,783.76878,1.33711677,0.02136,1285.0,5482.4113932128,0.0277378572001743,0.15327805444185882,,6.665389126623993,0.8489180200765523,0.021135072529958332,4.837940772095866,1.7643781271416563,5.017697632139003,1.7947047330338217,0.09584603272779535,False,0,measured,,False,False,False,False,False
Qatar-2 b,Qatar-2,14.056,792.635,1.33711647,0.02153,1344.0,4645.0,0.1269591974273223,0.02,,6.676623657820743,0.848917891713253,0.021301503419915605,21.795470304279718,3.1265618453578,4.011896758036559,1.6118144378664647,0.06813957031330409,False,0,measured,,False,False,False,False,False
Qatar-3 b,Qatar-3,12.285064,1369.8473,2.5079204,0.03783,1681.0,6007.0,0.27875,-0.041,G0 V,7.223184294803464,1.255023383260474,0.03713199483760627,15.500022530383895,2.8033617463834144,9.076476999072007,2.310203697492127,0.17638078811744926,False,0,measured,G,False,False,True,False,False
Qatar-4 b,Qatar-4,12.722215,1938.763,1.8053564,0.02803,1385.0,5215.0,-0.31785,0.103,K1 V,7.570321079646175,1.0315305897269005,0.027644349486538856,-32.19334889123494,,11.9784124100317,2.563287393320192,0.22477495610432396,False,0,measured,K,False,False,False,True,False
Qatar-5 b,Qatar-5,12.408363,1373.0256,2.8792319,0.04127,1415.0,5747.0,0.05614,0.377,G2 V,7.225500104340895,1.3556371701202137,0.04044112199752344,2.622971709872267,1.2872946034011585,8.917634219324354,2.294314406899278,0.17157205588169525,False,0,measured,G,False,False,True,False,False
Qatar-6 b,Qatar-6,11.903958,212.31044,3.506195,0.0423,1006.0,5052.0,-0.51428,-0.025,K2 V,5.362748569427209,1.5054531167061795,0.04142980976313955,-22.87225774840857,,1.498264807459703,0.9155964138750705,0.030047516569846583,False,0,measured,K,False,False,False,True,False
Qatar-7 b,Qatar-7,19.0553,597.5204,2.032046,0.0352,2053.0,6387.0,0.56348,0.276,F4 V,6.394460609630173,1.1092376391689969,0.03459464476449906,36.18956100425377,3.616028103733235,1.6455881680524482,0.9728934103638517,0.02061658629665372,False,0,measured,F,False,True,False,False,False
Qatar-8 b,Qatar-8,14.403565,117.91493,3.71495,0.0474,1457.0,5738.0,0.22789,0.025,G0 V,4.778408363517725,1.5507383115753226,0.04631090286325026,8.07158307545355,2.2051467886380522,0.5683669338670079,0.4500349084970195,0.009420418522940538,False,0,measured,G,False,False,True,False,False
Qatar-9 b,Qatar-9,11.309881,378.2177,1.540731,0.0234,1134.0,4309.0,-0.82102,0.252,K5 V,5.938110446506709,0.9324518349009194,0.023130417388854383,-119.31970138186493,,2.956826068676292,1.3754422060862728,0.062413585699019454,False,0,measured,K,False,False,False,True,False
Ross 176 b,Ross 176,1.84,4.57,5.0066338,0.0464,682.0,4041.0,-1.10891,-0.19,K7 V,1.7173950539391927,1.7928644917989993,0.0453557017207972,-40.98740987850069,,1.349834593572779,0.8543449399651659,0.17513547385071793,False,0,measured,K,False,False,False,True,False
TIC 139270665 b,TIC 139270665,7.22979255,147.15455244,23.624,0.163,703.0,5844.0,0.03222,0.156,G2,4.9982560021333535,3.2037215770965233,0.1510028735365274,0.09650292194702224,0.0921259536666212,2.8152828214760444,1.3390147960583625,0.09296245517575959,False,0,measured,G,False,False,True,False,False
TIC 237913194 b,TIC 237913194,12.520453,617.22586,15.168865,0.1207,974.0,5788.0,0.07773,0.14,G3,6.426853859945733,2.783087479412413,0.11395349007584525,0.4245846249862897,0.35388027999109406,3.937350063271103,1.5968287628337208,0.07507500630202234,True,0,measured,G,False,False,True,False,False
TIC 257060897 b,TIC 257060897,17.26183028,201.50321004,3.66003639,0.04922,1775.0,5993.0,0.60531,0.054,F,5.310755738470334,1.5390232571199398,0.04804703097148605,19.88313063781897,3.03894168653679,0.6762515670789734,0.516560090485185,0.00935261017474148,False,0,measured,F,False,True,False,False,False
TIC 257060897 b,TIC 257060897,16.70138124,212.94503269,3.660028,0.051,1762.0,6579.197737081404,0.61,0.08704049426783092,,5.365719125439763,1.5390214567031941,0.04974209189481407,18.662921046915834,2.9787346818571394,0.7634185955963964,0.5672543089233408,0.010912436647434956,False,0,measured,,False,False,False,False,False
TIC 393818343 b,TIC 393818343,12.18416202,1379.37528638,16.24921,0.1291,805.5,5756.0,0.06744,0.318,,7.230110687832636,2.8477663453272,0.12142085520433943,0.32199951166772234,0.27914537204041145,9.291612932840101,2.3313292851658445,0.1820567707238292,True,0,measured,,False,False,False,False,False
TIC 46432937 b,TIC 46432937,13.31626907,1017.0509024,1.44044527,0.02065,872.0,3572.0,-1.3851,0.323,,6.925645198217956,0.8921805103611729,0.020439679237456012,-258.4825046480711,,5.735582956157433,1.9074043623388897,0.10282681742770775,False,0,measured,,False,False,False,False,False
TIC 4672985 b,TIC 4672985,11.5004142,4049.13390518,69.048,0.33,517.2,5757.0,0.11394,0.14,,8.306505222561423,4.249180721340452,0.2851789422336624,0.0832603958489006,0.07997537849827123,30.615064215174876,3.453633722670142,0.6355256495354158,False,0,measured,,False,False,False,False,False
TOI-1052 b,TOI-1052,2.87,16.9,9.139703,0.09103,1135.0,6146.0,-0.45535346467724014,0.14,,2.884800712846709,2.31645870779325,0.087122204181403,-4.372901509581945,,2.051742767303233,1.1157128265488196,0.17066812022788527,False,0,measured,,False,False,False,False,False
TOI-1062 b,TOI-1062,2.265,10.15,4.11296,0.052,1077.0,5328.0,-0.5215809819323419,0.14,G9 V,2.411439497906128,1.6317784928714854,0.050693114315518116,-15.349887481001621,,1.9784707298412838,1.091409990890856,0.2085320506071988,False,0,measured,G,False,False,True,False,False
TOI-1064 b,TOI-1064,2.587,13.5,6.443868,0.06152,784.0,4734.0,-0.62342,0.05,,2.6741486494265287,2.007390606220849,0.059701843246043954,-13.108053739375858,,2.017162617225164,1.104316859031005,0.18614692784203882,False,0,measured,,False,False,False,False,False
TOI-1064 c,TOI-1064,2.651,2.5,12.226574,0.09429,634.0,4734.0,-0.62342,0.05,,1.252762968495368,2.582227987675633,0.09010575113860352,-5.580069335353117,,0.35573004984062584,0.30434009141086693,0.03203481469547072,False,0,measured,,False,False,False,False,False
TOI-1075 b,TOI-1075,1.791,9.95,0.6047328,0.01159,1323.0,3875.0,-0.3468410777813533,-0.08,K9 V/M0 V,2.3933394562625097,0.47295726297190843,0.011523350434642804,-205.47254072760254,,3.101929400086854,1.4114574484067215,0.4134735319479903,False,0,measured,K,False,False,False,True,False
TOI-1107 b,TOI-1107,14.57167491,1064.72516345,4.0782387,0.0561,1728.0,6311.0,0.67117,-0.1,F6 V,6.971410751081019,1.624964488873256,0.05458287777029171,16.97059032523845,2.888736550853475,5.0143953357238935,1.7941558183093682,0.08215244395993065,False,0,measured,F,False,True,False,False,False
TOI-1117 b,TOI-1117,2.46,8.9,2.22816,0.033,1538.0,5635.0,-0.4437,0.136,G5 V,2.2925347571405443,1.1719123154742537,0.032467190137501496,-32.422887167067934,,1.4706854385617028,0.9044956176329271,0.1427236934636384,False,0,measured,G,False,False,True,False,False
TOI-1130 b,TOI-1130,3.66,19.8,4.074554,0.0453,825.0,4360.0,-0.6700977579177502,0.11,,3.0349529867072724,1.6242386392926227,0.04430392555652441,-25.985549007939756,,1.4780972856758934,0.9074910421925186,0.09641249565001304,False,0,measured,,False,False,False,False,False
TOI-1130 b,TOI-1130,3.56,19.28,4.07445,0.04457,632.17,4350.0,-0.8231004711031338,0.3,K6-K7,3.0096351787229825,1.6242181446706867,0.043605317480720746,-32.97294347350224,,1.521272566595127,0.9247637608045337,0.10201603178246166,False,0,measured,K,False,False,False,True,False
TOI-1130 c,TOI-1130,13.32,325.69,8.350231,0.07191,497.7,4350.0,-0.5792009754472169,0.3,K6-K7,5.789011709017037,2.2354010488777636,0.06944210390029258,-8.913347594472393,,1.835675765855946,1.0422802741564876,0.032900548654276406,False,0,measured,K,False,False,False,True,False
TOI-1130 c,TOI-1130,16.8135,309.56642,8.350381,0.07098,637.0,4250.0,-0.85387,0.2,K7,5.738397791540879,2.235417091133493,0.06857411715492666,-13.486830556037546,,1.0950591751120835,0.7395817988520833,0.015548584235634,False,0,measured,K,False,False,False,True,False
TOI-1130 c,TOI-1130,13.0,336.0,8.3501898,0.0731,650.0,4360.0,-0.47177730578761756,0.11,,5.820082930352362,2.235396642559805,0.0705516559509447,-7.025745727577049,,1.9881656804733727,1.0946597143522863,0.0365107379691922,False,0,measured,,False,False,False,False,False
TOI-1135 b,TOI-1135,9.02,51.42,8.02773,0.082,1198.9,6122.0,0.23096,0.0,G0,3.95928819789526,2.200300951551931,0.07881118042428978,2.733374900096977,1.3173126235255046,0.6320027925133112,0.48980796763929396,0.016727223139086752,False,0,measured,G,False,False,True,False,False
TOI-1136 b,TOI-1136,1.9,31.0,4.17278,0.0514,1216.0,5805.0,-0.02687,0.075,,3.4657359027997265,1.6434102616035802,0.05012260940321062,-0.8093410424229034,-1.6572690093758107,8.587257617728532,2.2604348853024634,1.0789772348408129,False,0,measured,,False,False,False,False,False
TOI-1136 c,TOI-1136,2.76948277,7.6,6.2569,0.067,965.39,5805.0,-0.02687,0.075,,2.151762203259462,1.9819527404022426,0.06485097231961633,-0.47633028746705586,-0.6468941129896234,0.990869035795615,0.688571244814926,0.08541398418064845,False,0,measured,,False,False,False,False,False
TOI-1136 d,TOI-1136,4.62115423,12.3,12.51861,0.107,766.21,5805.0,-0.02687,0.075,,2.5877640352277083,2.6040672546785535,0.10165365372649983,-0.18676274438288182,-0.20673238468030983,0.5759757314522334,0.45487459249239925,0.02975535338113775,False,0,measured,,False,False,False,False,False
TOI-1136 e,TOI-1136,2.5456702,24.0,18.80693,0.14,669.11,5805.0,-0.02687,0.075,,3.2188758248682006,2.9860318764647777,0.13102826240640408,-0.10909421736936806,-0.11551660050251937,3.7034540822297126,1.54829714991378,0.3473091430111709,False,0,measured,,False,False,False,False,False
TOI-1136 f,TOI-1136,3.73591482,32.0,26.317822,0.175,598.11,5805.0,-0.02687,0.075,,3.4965075614664802,3.307539309709117,0.16126814759612226,-0.06982029911639558,-0.0723774847441568,2.2927465418505117,1.1917220316650534,0.1465110808089937,False,0,measured,,False,False,False,False,False
TOI-1136 g,TOI-1136,2.53,12.2,39.5387,0.23,574.0,5805.0,-0.02687,0.075,,2.580216829592325,3.7022570734154656,0.20701416938432615,-0.0404205417852479,-0.04126015485811073,1.9059819712852881,1.0667713611664544,0.17984967520202882,False,0,measured,,False,False,False,False,False
TOI-1173 b,TOI-1173,9.19,27.4,7.06466,0.0696,868.0,5350.0,-0.44647790324498493,0.139,G9,3.3463891451671604,2.087491553217969,0.06728474680559636,-7.334518810562032,,0.3244289044841048,0.2809813510406183,0.008427823258520182,False,0,measured,G,False,False,True,False,False
TOI-1173 b,TOI-1173,9.01941098,28.3,7.06456,0.071,868.95,5415.0,-0.16877,0.191,,3.3775875160230218,2.0874791533623034,0.06859279146561172,-2.6642114407477866,,0.34788049751376837,0.2985333568643039,0.009207957300208985,False,0,measured,,False,False,False,False,False
TOI-1174 b,TOI-1174,2.5064654,32.0,8.953458,0.08,713.83,5158.0,-0.4034,-0.002,,3.4965075614664802,2.29792002848171,0.07696104113612832,-5.015867503380514,,5.093620099616468,1.8072423385507947,0.4851502141738282,False,0,measured,,False,False,False,False,False
TOI-1180 b,TOI-1180,3.03617429,10.0,9.686753,0.082,638.18,4804.0,-0.57675,0.067,,2.3978952727983707,2.3690049370832855,0.07881118042428978,-6.825744603528452,,1.0847923234096295,0.734669245210535,0.08529651660681734,False,0,measured,,False,False,False,False,False
TOI-1181 b,TOI-1181,16.1966394,377.0,2.10319365,0.0364,1942.12,6046.0,0.65312,0.395,,5.934894195619588,1.1324317908667136,0.03575316970581786,39.22657153128347,3.6945277606369444,1.4371150045538903,0.8908149645652619,0.021182538344925124,False,0,measured,,False,False,False,False,False
TOI-1184 b,TOI-1184,2.40974309,6.8,5.748432,0.056,715.47,4617.0,-0.70115,0.017,,2.0541237336955462,1.9093101816031786,0.05448818528406973,-17.792010259707016,,1.1710283938688058,0.7752009695157448,0.11601337803930588,False,0,measured,,False,False,False,False,False
TOI-1194 b,TOI-1194,8.71664516,120.0,2.3106446,0.034,1264.29,5394.0,-0.1512,0.348,,4.795790545596741,1.1971429136313925,0.03343477608623739,-10.408402852722565,,1.5793650097743155,0.9475432483984553,0.043255818661539144,False,0,measured,,False,False,False,False,False
TOI-1194 b,TOI-1194,8.5972882,144.92975359,2.310644,0.03428,1391.0,5446.0,-0.13549,0.29,,4.983125366128924,1.197142732397788,0.03370553246517113,-9.175204489828813,,1.9608057998512765,1.0854614609676787,0.0544483204871953,False,0,measured,,False,False,False,False,False
TOI-1199 b,TOI-1199,10.5140239,75.96098927,3.671463,0.04988,1486.0,5710.0,0.30428,0.44,,4.343298660614751,1.541472298851317,0.048675871924036426,9.73219167943761,2.3732477929552784,0.687151806036692,0.5230417853106648,0.015602533477015804,False,0,measured,,False,False,False,False,False
TOI-1201 b,TOI-1201,2.415,6.28,2.4919863,0.0287,703.0,3476.0,-1.46852,0.05,M2.0 V,1.9851308622085946,1.2504707147165097,0.028295869154847303,-141.87510897868748,,1.0767760160144713,0.7308166989317075,0.10644361835496954,False,0,measured,M,False,False,False,False,True
TOI-1203 b,TOI-1203,1.52,3.51,4.1572888,0.04869,1361.2,5737.0,-0.3282490753106686,-0.39,G3 V,1.506297153514587,1.640411015052083,0.04754176619723413,-11.018287449314732,,1.5192174515235457,0.9239483181876165,0.2386095069487936,False,0,measured,G,False,False,True,False,False
TOI-1203.01,TOI-1203,2.918,7.39,25.502672,0.1632,743.6,5737.0,-0.7624015862670094,-0.39,G3 V,2.127040520479115,3.277245558097834,0.15117482779711788,-2.2778945649565485,,0.8679083432416598,0.6248192718157166,0.07100680413516494,False,0,measured,G,False,False,True,False,False
TOI-1221 b,TOI-1221,2.91,1112.3994245,91.68278,0.387,440.0,5592.0,-0.946508918315746,0.06,,7.015173158864057,4.529182694798388,0.32714314133269456,-0.5029130628852231,-0.6989903444107005,131.3635200930551,4.885552077540022,10.776883280804759,False,0,measured,,False,False,False,False,False
TOI-1231 b,TOI-1231,3.65,15.4,24.245586,0.1288,329.6,3553.0,-1.48678,0.041,M3 V,2.797281334830153,3.228651328558803,0.1211551215564672,-7.131897951051035,,1.155939200600488,0.7682264525565826,0.07560552233805273,False,0,measured,M,False,False,False,False,True
TOI-1235 b,TOI-1235,1.738,6.91,3.444729,0.03845,754.0,3872.0,-1.09691,0.05,,2.0681277817795625,1.4917188997282043,0.037729216810007064,-59.04300372426688,,2.2875916526409603,1.1901552762455974,0.3142245563523304,False,0,measured,,False,False,False,False,False
TOI-1235 b,TOI-1235,1.694,5.9,3.444717,0.03826,775.0,3997.0,-1.05404,0.33,M0.5 V,1.9315214116032138,1.491716199897416,0.03754623507396291,-57.30035292973755,,2.056009891149958,1.1171101079318757,0.2897498263480037,False,0,measured,M,False,False,False,False,True
TOI-1238 b,TOI-1238,1.21,3.76,0.764597,0.0139,1133.0,4089.0,-1.08249,0.31,K7/M0,1.5602476682433286,0.567922335702416,0.013804280976397056,-445.84554202045905,,2.5681305921726656,1.2720418149932184,0.5066909234501605,False,0,measured,K,False,False,False,True,False
TOI-1238 c,TOI-1238,2.11,8.32,3.294736,0.037,695.0,4089.0,-1.08249,0.31,K7/M0,2.2321626286975,1.4573900867251703,0.03633192924739028,-62.92316813277787,,1.8687810246849803,1.0538872094732439,0.21144009784475257,False,0,measured,K,False,False,False,True,False
TOI-1243 b,TOI-1243,2.33,7.7,4.6594779,1.941684202179585,450.0,3515.0,-1.44551,-0.2,M2.0 V,2.163323025660538,1.7333316441441147,0.010549996063920486,-0.030510831406978862,-0.03098597651963108,1.4183352060270036,0.8830793720414165,0.14532299935651893,False,0,measured,M,False,False,False,False,True
TOI-1244 b,TOI-1244,2.37611439,6.6,6.4003,0.061,714.86,4722.0,-0.62893,0.034,,2.028148247292285,2.001520539928919,0.05921185963184609,-13.450324960868818,,1.1689858294452422,0.7742596986031294,0.1174500734962025,False,0,measured,,False,False,False,False,False
TOI-1246 b,TOI-1246,3.01,8.1,4.30744,0.049,955.0,5151.0,-0.5911867346766637,0.17,K V,2.2082744135228043,1.669109609773956,0.04783732941416013,-19.59397982385419,,0.8940298672200088,0.6387067640270951,0.07090827540192123,False,0,measured,K,False,False,False,True,False
TOI-1246 c,TOI-1246,2.51,8.8,5.904144,0.061,860.0,5151.0,-0.6824707414993608,0.17,K V,2.2823823856765264,1.9321218110375409,0.05921185963184609,-14.595349640582423,,1.3968032253456297,0.8741358600281213,0.13285346882895993,False,0,measured,K,False,False,False,True,False
TOI-1246 c,TOI-1246,2.45109846,9.1,5.904137,0.061,862.49,5213.0,-0.30103,0.168,,2.312535423847214,1.9321207971531915,0.05921185963184609,-6.4378409727161054,,1.5146764674649886,0.9221441541097154,0.147526660545915,False,0,measured,,False,False,False,False,False
TOI-1246 d,TOI-1246,3.43139739,5.4,18.654874,0.132,587.77,5213.0,-0.30103,0.168,,1.8562979903656263,2.978325348270727,0.1239859797809912,-1.3748396613565557,,0.45861866587668076,0.3774898686043641,0.03190745024805366,False,0,measured,,False,False,False,False,False
TOI-1246 d,TOI-1246,3.51,5.3,18.6559,0.131,586.0,5151.0,-0.862351459390716,0.17,K V,1.840549633397487,2.978377547700849,0.1231021971339834,-3.9988199243791818,,0.4301913133821966,0.35780822090527875,0.02925943333332104,False,0,measured,K,False,False,False,True,False
TOI-1246 e,TOI-1246,3.5141875,14.5,37.92548,0.212,463.98,5213.0,-0.30103,0.168,,2.740840023925201,3.661649049050582,0.19227188764712272,-0.533001207268526,-0.7614286064740244,1.1741352940897618,0.7766310195546166,0.0797635737619472,False,0,measured,,False,False,False,False,False
TOI-1246 e,TOI-1246,3.78,14.8,37.9216,0.211,462.0,5151.0,-0.9496070404186971,0.17,K V,2.760009940032921,3.6615493664419803,0.1914464645709552,-1.6973411926675153,,1.0358052686095016,0.710891450012664,0.06541806689675818,False,0,measured,K,False,False,False,True,False
TOI-1248 b,TOI-1248,6.8084859,27.4,4.3601561,0.051,952.09,5205.0,-0.30016,0.223,,3.3463891451671604,1.6789930977929688,0.04974209189481407,-9.183380953184027,,0.5910843734534529,0.46441577966130515,0.02072575339096162,False,0,measured,,False,False,False,False,False
