planet_name,host_star_name,radius_earth,pl_radj,mass_earth,pl_massj,orbital_period,semimajor_axis,eq_temp_k,density,star_temp_k,star_luminosity,star_metallicity,star_spectype,habitability_score,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled,habitable_binary,habitability_probability,habitability_rank
Kepler-1406 b,Kepler-1406,1.06,0.09456703,196.050555,,11.62905828,0.0994,887.0,1.33,6060.0,-0.02687,-0.26,G0 V,0.6771691443133553,1.0,0.7682214396157846,False,False,False,True,False,False,False,-1.0967741935483868,0.0,0.0177384968643137,-0.0219953259932264,0.2152974504249291,0.0,0.5283018867924528,0.0,-1.142857142857143,0,4.06008e-06,5802
K2-130 b,K2-130,1.06180894,0.09472825,196.050555,,2.494161,0.1038,811.0,1.33,4528.0,-0.02687,-0.24,G0 V,0.7016572430720422,1.0,0.2302334876516051,False,False,False,True,False,False,False,-1.0953153709677417,0.0,-0.2813722390450346,0.0,0.0,0.0,-1.1473885698660105,0.0,-1.0476190476190477,0,4.0464e-06,5803
K2-338 b,K2-338,1.03,0.0918906,196.050555,,3.850614,0.1038,783.0,1.33,4558.0,-0.02687,-0.23,G0 V,0.7145717449993929,1.0,0.3362534506893163,False,False,False,True,False,False,False,-1.1209677419354835,0.0,-0.2369568895758348,0.0,-0.0793201133144475,0.0,-1.1145747880776593,0.0,-1.0000000000000002,0,4.0464e-06,5804
Kepler-290 d,Kepler-290,0.89,0.07940062,196.050555,,0.764020072,0.0154,1596.0,1.33,5153.0,-0.02687,-0.04,G0 V,0.5214778117197267,1.0,0.0116972289979259,False,False,False,True,False,False,False,-1.233870967741935,0.0,-0.3380235302789262,-0.4419060949548221,2.223796033994334,0.0,-0.463768115942029,0.0,-0.0952380952380952,0,4.031832e-06,5805
Kepler-1542 d,Kepler-1542,1.03,0.0918906,196.050555,,5.99273738,0.0616,1111.0,1.33,5731.0,-0.02687,-0.24,G0 V,0.619399327275343,1.0,0.3141920248315759,False,False,False,True,False,False,False,-1.1209677419354835,0.0,-0.1668157504955691,-0.2109551720259445,0.8498583569405099,0.0,0.168444079846869,0.0,-1.0476190476190477,0,4.008331e-06,5806
Kepler-115 b,Kepler-115,1.24,0.11062558,196.050555,,2.403640701,0.0355,1489.0,1.33,5881.0,-0.02687,0.07,G0 V,0.5299270863084473,1.0,0.0818833924676995,False,False,False,True,False,False,False,-0.9516129032258064,0.0,-0.2843362125215513,-0.3414274466675831,1.9206798866855523,0.0,0.3325129887886245,0.0,0.4285714285714286,0,4.0033415e-06,5807
Kepler-1049 b,Kepler-1049,0.88,0.07850848,196.050555,,3.273459,0.035,685.0,1.33,4025.0,-0.02687,-0.02,G0 V,0.7413474232203178,1.0,0.1084696358306876,False,False,False,True,False,False,False,-1.2419354838709675,0.0,-0.2558551050118993,-0.3439269155304497,-0.3569405099150141,0.0,-1.697566311184031,0.0,0.0,0,3.932198e-06,5808
Kepler-1258 b,Kepler-1258,0.95,0.08475347,196.050555,,0.984938,0.02,1856.0,1.33,6069.0,-0.02687,-0.02,G0 V,0.4913666568748918,1.0,0.019507250343369,False,False,False,True,False,False,False,-1.1854838709677418,0.0,-0.3307898502501072,-0.418910981416449,2.960339943342776,0.0,0.5381460213289582,0.0,0.0,0,3.895206e-06,5809
Kepler-1601 b,Kepler-1601,0.88,0.07850848,196.050555,,2.20921951,0.0336,1507.0,1.33,5991.0,-0.02687,-0.02,G0 V,0.5342415596865517,1.0,0.0716039169060312,False,False,False,True,False,False,False,-1.2419354838709675,0.0,-0.2907022901832787,-0.3509254283464764,1.971671388101983,0.0,0.4528301886792453,0.0,0.0,0,3.895206e-06,5810
Kepler-1957 b,Kepler-1957,0.82,0.07315563,196.050555,,2.18659922,0.0299,1099.0,1.33,4904.0,-0.02687,-0.02,G0 V,0.606631940420333,1.0,0.0633309016442081,False,False,False,True,False,False,False,-1.290322580645161,0.0,-0.291442963163061,-0.3694214979316895,0.8158640226628895,0.0,-0.7361225047853431,0.0,0.0,0,3.895206e-06,5811
Kepler-1387 b,Kepler-1387,0.93,0.08296919,196.050555,,2.279526656,0.031,1122.0,1.33,5017.0,-0.02687,-0.02,G0 V,0.6129445098189773,1.0,0.0682802555501176,False,False,False,True,False,False,False,-1.201612903225806,0.0,-0.288400171009395,-0.3639226664333829,0.8810198300283286,0.0,-0.6125239267158873,0.0,0.0,0,3.895206e-06,5812
Kepler-1393 b,Kepler-1393,0.73,0.06512635,196.050555,,2.443564,0.035,1272.0,1.33,5793.0,-0.02687,-0.02,G0 V,0.5591158359191294,1.0,0.0820635014168869,False,False,False,True,False,False,False,-1.3629032258064513,0.0,-0.2830289742486083,-0.3439269155304497,1.3059490084985836,0.0,0.2362592288761279,0.0,0.0,0,3.895206e-06,5813
Kepler-1385 b,Kepler-1385,0.56,0.04995994,196.050555,,2.888796,0.039,1185.0,1.33,5739.0,-0.02687,-0.02,G0 V,0.5505847586071453,1.0,0.1067562807244119,False,False,False,True,False,False,False,-1.4999999999999996,0.0,-0.2684504117220255,-0.3239311646275166,1.0594900849858355,0.0,0.1771944216570959,0.0,0.0,0,3.895206e-06,5814
KOI-55 c,KOI-55,0.867,0.0773,0.655,0.0021,0.342887,0.0076,811.0,1.33,27730.0,1.36,-0.02,B,0.6930189722374299,0.1,0.0026025516226468,False,True,False,False,False,False,False,-1.2524193548387097,-195.395555,-0.3518130036819248,-0.4808978092155417,0.0,0.0,24.230790265244732,1.38687,0.0,0,3.895206e-06,5815
KOI-55 b,KOI-55,0.759,0.0677,0.44,0.0014,0.240104,0.006,811.0,1.33,27730.0,1.36,-0.02,B,0.6786626582107529,0.1,0.0014395872967922,False,True,False,False,False,False,False,-1.339516129032258,-195.610555,-0.355178503897924,-0.4888961095767149,0.0,0.0,24.230790265244732,1.38687,0.0,0,3.895206e-06,5816
Kepler-212 b,Kepler-212,0.92,0.08207704,196.050555,,16.2580276,0.1317,830.0,1.33,5867.0,-0.02687,0.24,G0 V,0.6928542624698288,1.0,1.1445992369951408,False,False,False,True,False,False,False,-1.2096774193548383,0.0,0.1693082822015163,0.1394703625479585,0.0538243626062322,0.0,0.3171998906207274,0.0,1.238095238095238,0,3.8836374e-06,5817
Kepler-1802 b,Kepler-1802,1.24,0.11062558,196.050555,,7.72515184,0.0653,557.0,1.33,4141.0,-0.02687,-0.04,G0 V,0.7887339827406629,1.0,0.4084289882408169,False,False,False,True,False,False,False,-0.9516129032258064,0.0,-0.1100900153124148,-0.1924591024407313,-0.7195467422096318,0.0,-1.5706863549357395,0.0,-0.0952380952380952,0,3.83023e-06,5818
Kepler-1340 b,Kepler-1340,0.98,0.08742989,196.050555,,0.665026916,0.0151,2070.0,1.33,5957.0,-0.02687,-0.08,G0 V,0.4690925075316434,1.0,0.0099918215088545,False,False,False,True,False,False,False,-1.161290322580645,0.0,-0.3412649368140578,-0.4434057762725421,3.56657223796034,0.0,0.4156412359857807,0.0,-0.2857142857142857,0,3.795584e-06,5819
Kepler-32 f,Kepler-32,0.81,0.072,196.050555,,0.74296,0.013,1100.0,1.33,3793.0,-0.02687,-0.01,M1 V,0.6052308397805776,0.5,0.009612135057555,False,False,False,False,False,True,False,-1.2983870967741933,0.0,-0.3387131158802898,-0.4539035454965819,0.8186968838526912,0.0,-1.9513262236806128,0.0,0.0476190476190476,0,3.7945128e-06,5820
TOI-2322 b,TOI-2322,0.994,0.08867889,2.31,0.00726807,11.30717,0.0924,603.1,12.75,4664.0,-0.74232,-0.12,K4,0.7911200306398507,0.9,0.715291430782643,False,False,False,False,True,False,False,-1.1499999999999997,-193.740555,0.0071986695011543,-0.0569878900733594,-0.5889518413597733,11.42,-0.998632759092152,-0.71545,-0.4761904761904761,0,3.7493508e-06,5821
Kepler-1671 b,Kepler-1671,1.25,0.11151772,196.050555,,4.167856,0.047,993.0,1.33,5307.0,-0.02687,-0.02,G0 V,0.6305343854900554,1.0,0.178890035854755,False,False,False,True,False,False,False,-0.943548387096774,0.0,-0.226569198814483,-0.2839396628216504,0.5155807365439093,0.0,-0.2953240360951599,0.0,0.0,0,3.7159004e-06,5822
Kepler-1420 b,Kepler-1420,1.24,0.11062558,196.050555,,6.699662,0.065,773.0,1.33,5228.0,-0.02687,-0.02,G0 V,0.6982985846391415,1.0,0.3614979156900059,False,False,False,True,False,False,False,-0.9516129032258064,0.0,-0.143668391872984,-0.1939587837584513,-0.1076487252124645,0.0,-0.3817336614711512,0.0,0.0,0,3.7159004e-06,5823
EPIC 201757695.02,EPIC 201757695,0.90819,0.08102328,196.050555,,2.0478,0.0296,811.0,1.33,4520.0,-0.36351,-0.003,G0 V,0.6978932782776663,1.0,0.0588488154169318,False,False,False,True,False,False,False,-1.2192016129032257,0.0,-0.2959877692583347,-0.3709211792494095,0.0,0.0,-1.1561389116762373,-0.33664,0.0809523809523809,0,3.680161e-06,5824
Kepler-1053 b,Kepler-1053,0.97,0.08653775,196.050555,,2.41434868,0.0315,953.0,1.33,4507.0,-0.02687,0.18,G0 V,0.6603265266406971,1.0,0.0732987723012432,False,False,False,True,False,False,False,-1.1693548387096773,0.0,-0.2839855932008717,-0.3614231975705163,0.4022662889518413,0.0,-1.170358217117856,0.0,0.9523809523809524,0,3.680161e-06,5825
Kepler-605 c,Kepler-605,0.96,0.08564561,196.050555,,2.358952404,0.033,1278.0,1.33,5300.0,-0.02687,0.18,G0 V,0.5821840568666196,1.0,0.0749640756864951,False,False,False,True,False,False,False,-1.1774193548387095,0.0,-0.2857994746680749,-0.3539247909819163,1.3229461756373937,0.0,-0.3029805851791086,0.0,0.9523809523809524,0,3.6455408e-06,5826
Kepler-607 b,Kepler-607,0.91,0.0811849,196.050555,,0.638162933,0.0135,1874.0,1.33,5244.0,-0.02687,0.02,G0 V,0.4860758794366553,1.0,0.008578300540492,False,False,False,True,False,False,False,-1.2177419354838706,0.0,-0.3421445641900743,-0.4514040766337153,3.011331444759207,0.0,-0.3642329778506973,0.0,0.1904761904761905,0,3.6455408e-06,5827
K2-157 b,K2-157,0.935,0.0834,1.14,0.0036,0.3652575,0.00962,2432.0,7.7,5334.0,-0.02687,0.02,G9 V,0.4316208807088197,1.0,0.003507618258169,False,False,False,True,False,False,False,-1.19758064516129,-194.910555,-0.351080509761899,-0.4707999550095604,4.592067988668555,6.37,-0.2657916324856439,0.0,0.1904761904761905,0,3.6455408e-06,5828
Kepler-780 b,Kepler-780,0.97,0.08653775,196.050555,,0.677375164,0.0149,2173.0,1.33,5735.0,-0.02687,0.02,G0 V,0.4578064781994329,1.0,0.0100422968653528,False,False,False,True,False,False,False,-1.1693548387096773,0.0,-0.3408606089455269,-0.4444055638176887,3.858356940509915,0.0,0.1728192507519825,0.0,0.1904761904761905,0,3.6455408e-06,5829
K2-223 b,K2-223,0.89,0.07940048,196.050555,,0.50565,0.0127,2271.0,1.33,5835.0,-0.02687,0.12,G0 V,0.4426765454510288,1.0,0.0064012233838206,False,False,False,True,False,False,False,-1.233870967741935,0.0,-0.34648353371455,-0.4554032268143019,4.135977337110481,0.0,0.2821985233798195,0.0,0.6666666666666666,0,3.6455408e-06,5830
Kepler-1525 b,Kepler-1525,0.92,0.08207704,196.050555,,2.41660149,0.036,1343.0,1.33,5705.0,-0.02687,0.34,G0 V,0.566102911969407,1.0,0.0834194495718852,False,False,False,True,False,False,False,-1.2096774193548383,0.0,-0.2839118277674673,-0.3389279778047164,1.5070821529745042,0.0,0.1400054689636314,0.0,1.7142857142857146,0,3.6455408e-06,5831
Kepler-1087 b,Kepler-1087,0.82,0.07315563,196.050555,,0.693842855,0.0154,2135.0,1.33,5582.0,-0.02687,0.3,G0 V,0.450098020748889,1.0,0.0106284968535454,False,False,False,True,False,False,False,-1.290322580645161,0.0,-0.3403213950909254,-0.4419060949548221,3.7507082152974505,0.0,0.0054689636313918,0.0,1.523809523809524,0,3.6455408e-06,5832
Kepler-314 b,Kepler-314,0.84,0.07493991,196.050555,,2.46106962,0.0354,1195.0,1.33,5418.0,-0.02687,0.28,G0 V,0.5874968989503575,1.0,0.0835337127548391,False,False,False,True,False,False,False,-1.2741935483870963,0.0,-0.2824557747127785,-0.3419273404401564,1.0878186968838528,0.0,-0.1739130434782608,0.0,1.4285714285714288,0,3.6455408e-06,5833
Kepler-1559 b,Kepler-1559,0.7,0.06244992,196.050555,,0.971915428,0.0187,1581.0,1.33,5406.0,-0.02687,0.07,G0 V,0.5040615841346494,1.0,0.0180116307950832,False,False,False,True,False,False,False,-1.387096774193548,0.0,-0.3312162580109126,-0.4254096004599023,2.181303116147309,0.0,-0.1870385561936013,0.0,0.4285714285714286,0,3.6455408e-06,5834
Kepler-653 c,Kepler-653,0.82,0.07315563,196.050555,,0.900375925,0.0186,2078.0,1.33,5676.0,-0.02687,0.32,G0 V,0.455867145619769,1.0,0.016608307556415,False,False,False,True,False,False,False,-1.290322580645161,0.0,-0.3335587291666385,-0.4259094942324755,3.5892351274787537,0.0,0.1082854799015586,0.0,1.6190476190476193,0,3.6455408e-06,5835
Kepler-1222 b,Kepler-1222,0.89,0.07940062,196.050555,,1.916940872,0.0282,1246.0,1.33,5083.0,-0.02687,0.18,G0 V,0.5820865276766456,1.0,0.0526472233727887,False,False,False,True,False,False,False,-1.233870967741935,0.0,-0.3002725870156435,-0.3779196920654361,1.2322946175637397,0.0,-0.5403336067815149,0.0,0.9523809523809524,0,3.6455408e-06,5836
Kepler-1763 b,Kepler-1763,0.97,0.08653775,196.050555,,1.480283464,0.0257,1822.0,1.33,5897.0,-0.02687,0.02,G0 V,0.4970905804593368,1.0,0.0373374842835075,False,False,False,True,False,False,False,-1.1693548387096773,0.0,-0.3145703852988387,-0.3904170363797692,2.8640226628895182,0.0,0.3500136724090785,0.0,0.1904761904761905,0,3.6455408e-06,5837
Kepler-1173 b,Kepler-1173,0.93,0.08296919,196.050555,,0.769854899,0.0157,1650.0,1.33,5173.0,-0.02687,0.16,G0 V,0.5170340156632334,1.0,0.0120142607849932,False,False,False,True,False,False,False,-1.201612903225806,0.0,-0.3378324761986909,-0.4404064136371021,2.376770538243626,0.0,-0.4418922614164616,0.0,0.8571428571428571,0,3.6455408e-06,5838
Kepler-910 b,Kepler-910,0.81,0.07226348,196.050555,,2.364369015,0.0376,1723.0,1.33,6173.0,-0.02687,0.17,G0 V,0.496333919771684,1.0,0.0851682648852288,False,False,False,True,False,False,False,-1.2983870967741933,0.0,-0.2856221145453846,-0.3309296774435433,2.58356940509915,0.0,0.6519004648619087,0.0,0.9047619047619048,0,3.6455408e-06,5839
Kepler-1507 b,Kepler-1507,0.81,0.07226348,196.050555,,16.0505464,0.1234,630.0,1.33,5428.0,-0.02687,0.21,G0 V,0.7550549855218698,1.0,1.092137178905445,False,False,False,True,False,False,False,-1.2983870967741933,0.0,0.162514570951448,0.0979791794243722,-0.5127478753541076,0.0,-0.1629751162154771,0.0,1.0952380952380951,0,3.6173883e-06,5840
KOI-4777.01,KOI-4777,0.51,0.04549923,99.2,0.3121181,0.412,0.008,1180.0,1.33,3515.0,-0.02687,0.1,G0 V,0.5420885171282522,1.0,0.0032905800980658,False,False,False,True,False,False,False,-1.540322580645161,-96.850555,-0.34954998531869,-0.4788982341252483,1.045325779036827,0.0,-2.2554006015859995,0.0,0.5714285714285715,0,3.6172157e-06,5841
Kepler-1235 b,Kepler-1235,0.7,0.06244992,196.050555,,4.16056658,0.0491,985.0,1.33,5481.0,-0.02687,-0.06,G0 V,0.6190295489339275,1.0,0.1858850492378768,False,False,False,True,False,False,False,-1.387096774193548,0.0,-0.2268078817152011,-0.2734418935976105,0.4929178470254957,0.0,-0.1050041017227235,0.0,-0.1904761904761904,0,3.5024775e-06,5842
Kepler-1563 b,Kepler-1563,0.75,0.06691063,196.050555,,3.4327371,0.0442,1134.0,1.33,5757.0,-0.02687,-0.06,G0 V,0.5901262176019875,1.0,0.1412625375015196,False,False,False,True,False,False,False,-1.3467741935483868,0.0,-0.2506397437171916,-0.2979366884537036,0.9150141643059492,0.0,0.1968826907301066,0.0,-0.1904761904761904,0,3.5024775e-06,5843
Kepler-1394 b,Kepler-1394,0.75,0.06691063,196.050555,,3.93766373,0.0536,1579.0,1.33,6712.0,-0.02687,-0.06,G0 V,0.5101336636197338,1.0,0.1914949984286763,False,False,False,True,False,False,False,-1.3467741935483868,0.0,-0.2341065555213931,-0.2509466738318107,2.1756373937677056,0.0,1.2414547443259505,0.0,-0.1904761904761904,0,3.5024775e-06,5844
K2-209 b,K2-209,0.86850263,0.07748261,196.050555,,2.080615,0.1038,811.0,1.33,4720.0,-0.02687,-0.06,G0 V,0.6932021131055979,1.0,0.1955403333586458,False,False,False,True,False,False,False,-1.2512075564516123,0.0,-0.2949132833064943,0.0,0.0,0.0,-0.9373803664205632,0.0,-0.1904761904761904,0,3.5024775e-06,5845
Kepler-1583 b,Kepler-1583,0.58,0.05174422,196.050555,,9.32807355,0.0866,825.0,1.33,5806.0,-0.02687,-0.04,G0 V,0.6437309244230077,1.0,0.592116814828625,False,False,False,True,False,False,False,-1.483870967741935,0.0,-0.0576043575554431,-0.0859817288826124,0.0396600566572237,0.0,0.2504785343177468,0.0,-0.0952380952380952,0,3.5024775e-06,5846
Kepler-1943 b,Kepler-1943,0.8,0.07137134,196.050555,,4.85026423,0.0571,1098.0,1.33,6032.0,-0.02687,-0.06,G0 V,0.6045110328733136,1.0,0.2444744905645308,False,False,False,True,False,False,False,-1.3064516129032255,0.0,-0.2042245985842442,-0.2334503917917442,0.8130311614730878,0.0,0.4976756904566584,0.0,-0.1904761904761904,0,3.5024775e-06,5847
Kepler-398 d,Kepler-398,0.85,0.07583205,196.050555,,6.83437001,0.0626,643.0,1.33,4494.0,-0.02687,-0.04,G0 V,0.7550434585027178,1.0,0.3561569036172127,False,False,False,True,False,False,False,-1.2661290322580645,0.0,-0.139257547309663,-0.2059562343002112,-0.4759206798866855,0.0,-1.184577522559475,0.0,-0.0952380952380952,0,3.487901e-06,5848
Kepler-398 b,Kepler-398,0.97,0.08653775,196.050555,,4.081411491,0.0444,764.0,1.33,4494.0,-0.02687,-0.04,G0 V,0.7213536379872331,1.0,0.1665432905534794,False,False,False,True,False,False,False,-1.1693548387096773,0.0,-0.2293997156675759,-0.2969369009085569,-0.1331444759206798,0.0,-1.184577522559475,0.0,-0.0952380952380952,0,3.487901e-06,5849
Kepler-1827 b,Kepler-1827,1.24,0.11062558,196.050555,,3.70063251,0.0455,1329.0,1.33,5423.0,-0.02687,0.08,G0 V,0.5573641504225141,1.0,0.1556171290975981,False,False,False,True,False,False,False,-0.9516129032258064,0.0,-0.241867845054765,-0.2914380694102503,1.4674220963172804,0.0,-0.168444079846869,0.0,0.4761904761904762,0,3.4777274e-06,5850
Kepler-101 c,Kepler-101,1.25,0.112,3.78,0.01,6.02976,0.0684,1413.0,10.5,5667.0,-0.02687,0.33,G3 IV,0.5417772344267552,1.0,0.3453155787507659,False,False,False,True,False,False,False,-0.943548387096774,-192.270555,-0.1656034913125636,-0.1769623954909581,1.7053824362606231,9.17,0.0984413453650533,0.0,1.666666666666667,0,3.4777274e-06,5851
Kepler-1846 b,Kepler-1846,0.96,0.08564561,196.050555,,14.8200596,0.1089,552.0,1.33,4825.0,-0.02687,0.08,G0 V,0.8124272473475268,1.0,0.9608450768298448,False,False,False,True,False,False,False,-1.1774193548387095,0.0,0.1222238264588357,0.0254945824012397,-0.7337110481586402,0.0,-0.8225321301613344,0.0,0.4761904761904762,0,3.4529646e-06,5852
Kepler-367 b,Kepler-367,1.15,0.1025963,196.050555,,37.8156219,0.2014,393.0,1.33,4722.0,-0.02687,0.07,G0 V,0.8956553232696288,1.0,2.1536286290840425,False,False,False,True,False,False,False,-1.0241935483870963,0.0,0.8751846262766381,0.4878963220315682,-1.1841359773371103,0.0,-0.9351927809680064,0.0,0.4285714285714286,0,3.430033e-06,5853
GJ 367 b,GJ 367,0.718,0.06405578,0.546,0.00171791,0.321962,0.0071,1745.0,8.106,3522.0,-1.54061,-0.01,M1.0 V,0.4839271029223825,0.5,0.0022833214364382,False,False,False,False,False,True,False,-1.37258064516129,-195.504555,-0.3524981665203298,-0.4833972780784084,2.6458923512747874,6.776,-2.2477440525020507,-1.51374,0.0476190476190476,0,3.4248687e-06,5854
Kepler-186 b,Kepler-186,1.05,0.09367489,196.050555,,3.886789356,0.0379,578.0,1.33,3761.0,-0.02687,-0.21,G0 V,0.7983579508068975,1.0,0.1374194762400898,False,False,False,True,False,False,False,-1.104838709677419,0.0,-0.2357723729881515,-0.3294299961258232,-0.660056657223796,0.0,-1.9863275909215203,0.0,-0.9047619047619048,0,3.4054117e-06,5855
Kepler-1347 b,Kepler-1347,0.99,0.08832204,196.050555,,14.00947528,0.104,617.0,1.33,5153.0,-0.02687,-0.18,G0 V,0.7841433995988527,1.0,0.8989351631673671,False,False,False,True,False,False,False,-1.1532258064516123,0.0,0.0956822611800875,0.0009997875451466,-0.5495750708215298,0.0,-0.463768115942029,0.0,-0.761904761904762,0,3.391815e-06,5856
Kepler-1047 c,Kepler-1047,0.79,0.0704792,196.050555,,3.18897601,0.0422,1219.0,1.33,5798.0,-0.02687,-0.02,G0 V,0.5768854621153939,1.0,0.1262579442832091,False,False,False,True,False,False,False,-1.3145161290322578,0.0,-0.2586213943894545,-0.3079345639051701,1.1558073654390937,0.0,0.2417281925075198,0.0,0.0,0,3.3837896e-06,5857
Kepler-1435 b,Kepler-1435,0.85,0.07583205,196.050555,,4.453434,0.057,1378.0,1.33,6640.0,-0.02687,-0.02,G0 V,0.5530493741464905,1.0,0.2262154186946831,False,False,False,True,False,False,False,-1.2661290322580645,0.0,-0.2172183059558914,-0.2339502855643175,1.6062322946175638,0.0,1.1627016680339075,0.0,0.0,0,3.3837896e-06,5858
Kepler-1867 b,Kepler-1867,0.7,0.06244992,196.050555,,9.88744,0.089,774.0,1.33,5698.0,-0.02687,-0.02,G0 V,0.6820527428256855,1.0,0.6312622874351315,False,False,False,True,False,False,False,-1.387096774193548,0.0,-0.0392886058426335,-0.0739842783408526,-0.1048158640226629,0.0,0.1323489198796828,0.0,0.0,0,3.3837896e-06,5859
Kepler-1076 b,Kepler-1076,0.81,0.07226348,196.050555,,6.14727918,0.0611,770.0,1.33,4996.0,-0.02687,-0.02,G0 V,0.699841321965937,1.0,0.3188890966226732,False,False,False,True,False,False,False,-1.2983870967741933,0.0,-0.1617554733944832,-0.2134546408888111,-0.1161473087818696,0.0,-0.6354935739677331,0.0,0.0,0,3.3837896e-06,5860
Kepler-124 b,Kepler-124,0.93,0.08296919,196.050555,,3.410505,0.042,979.0,1.33,5288.0,-0.02687,-0.02,G0 V,0.6490346688502948,1.0,0.1338673949194287,False,False,False,True,False,False,False,-1.201612903225806,0.0,-0.2513677059030795,-0.3089343514503168,0.4759206798866855,0.0,-0.316106097894449,0.0,0.0,0,3.3837896e-06,5861
Kepler-963 c,Kepler-963,0.6,0.05352851,196.050555,,0.919783,0.1038,811.0,1.33,5169.47,-0.02687,-0.02,G,0.6520557413886667,1.0,0.091186667437121,False,False,False,True,False,False,False,-1.4677419354838706,0.0,-0.3329232688754969,0.0,0.0,0.0,-0.4457533497402239,0.0,0.0,0,3.3837896e-06,5862
Kepler-1759 b,Kepler-1759,0.94,0.08386133,196.050555,,3.720226,0.042,908.0,1.33,4969.0,-0.02687,-0.02,G0 V,0.670426761156992,1.0,0.14518157049305,False,False,False,True,False,False,False,-1.193548387096774,0.0,-0.2412262808386283,-0.3089343514503168,0.2747875354107649,0.0,-0.6650259775772491,0.0,0.0,0,3.3837896e-06,5863
Kepler-1907 b,Kepler-1907,0.83,0.07404777,196.050555,,5.652507,0.057,837.0,1.33,5142.0,-0.02687,-0.02,G0 V,0.6798164567857802,1.0,0.2792916453084552,False,False,False,True,False,False,False,-1.2822580645161288,0.0,-0.1779561668813478,-0.2339502855643175,0.0736543909348441,0.0,-0.475799835931091,0.0,0.0,0,3.3837896e-06,5864
Kepler-1489 c,Kepler-1489,0.51,0.04549923,196.050555,,0.680741,0.1038,811.0,1.33,5565.53,-0.02687,-0.02,G,0.632899688841757,1.0,0.0682761361068368,False,False,False,True,False,False,False,-1.540322580645161,0.0,-0.3407503988739683,0.0,0.0,0.0,-0.0125458025704131,0.0,0.0,0,3.3837896e-06,5865
Kepler-804 c,Kepler-804,0.88,0.07850848,196.050555,,9.6519,0.088,813.0,1.33,5835.0,-0.02687,-0.02,G0 V,0.6939144579607193,1.0,0.6148435265223477,False,False,False,True,False,False,False,-1.2419354838709675,0.0,-0.0470010672504194,-0.0789832160665858,0.0056657223796034,0.0,0.2821985233798195,0.0,0.0,0,3.3837896e-06,5866
Kepler-887 c,Kepler-887,0.95,0.08475347,196.050555,,7.63861,0.08,1058.0,1.33,6401.0,-0.02687,-0.02,G0 V,0.630335596788544,1.0,0.476910223718559,False,False,False,True,False,False,False,-1.1854838709677418,0.0,-0.1129237191468326,-0.1189747178724521,0.6997167138810199,0.0,0.9012852064533772,0.0,0.0,0,3.3837896e-06,5867
Kepler-1412 b,Kepler-1412,0.9,0.08029276,196.050555,,3.61460332,0.0461,1397.0,1.33,5799.0,-0.02687,-0.02,G0 V,0.5545018086218273,1.0,0.154122004889279,False,False,False,True,False,False,False,-1.225806451612903,0.0,-0.2446847628089387,-0.2884387067748103,1.660056657223796,0.0,0.2428219852337982,0.0,0.0,0,3.3837896e-06,5868
Kepler-879 c,Kepler-879,0.4,0.03568567,196.050555,,0.646716,0.1038,811.0,1.33,5456.75,-0.02687,-0.02,G,0.6034293353431491,1.0,0.0649719779316002,False,False,False,True,False,False,False,-1.6290322580645158,0.0,-0.3418645047557714,0.0,0.0,0.0,-0.131528575334974,0.0,0.0,0,3.3837896e-06,5869
Kepler-352 b,Kepler-352,0.84,0.07493991,196.050555,,10.05548,0.086,669.0,1.33,5227.0,-0.02687,-0.02,G0 V,0.7426397780596921,1.0,0.6231384075054108,False,False,False,True,False,False,False,-1.2741935483870963,0.0,-0.03378634713938,-0.0889810915180524,-0.4022662889518413,0.0,-0.3828274541974296,0.0,0.0,0,3.3837896e-06,5870
Kepler-1365 c,Kepler-1365,0.66,0.05888136,196.050555,,4.774656,0.055,1034.0,1.33,5789.0,-0.02687,-0.02,G0 V,0.6006202431079738,1.0,0.2331779023999554,False,False,False,True,False,False,False,-1.419354838709677,0.0,-0.2067002950943316,-0.2439481610157841,0.6317280453257791,0.0,0.2318840579710145,0.0,0.0,0,3.3837896e-06,5871
Kepler-1365 b,Kepler-1365,0.79,0.0704792,196.050555,,7.69993485,0.0768,891.0,1.33,5831.0,-0.02687,-0.02,G0 V,0.6578400327291037,1.0,0.4645858523607294,False,False,False,True,False,False,False,-1.3145161290322578,0.0,-0.1109157139716468,-0.1349713185947986,0.2266288951841359,0.0,0.277823352474706,0.0,0.0,0,3.3837896e-06,5872
KOI-4978 b,KOI-4978,0.7,0.06244992,196.050555,,0.941967,0.1038,811.0,1.33,5050.28,-0.02687,-0.02,G,0.6696699491034718,1.0,0.0932864740378753,False,False,False,True,False,False,False,-1.387096774193548,0.0,-0.3321968816636844,0.0,0.0,0.0,-0.5761225047853434,0.0,0.0,0,3.3837896e-06,5873
Kepler-158 d,Kepler-158,0.43,0.0383621,196.050555,,0.645088,0.1038,811.0,1.33,4895.97,-0.02687,-0.02,K,0.6122849028108115,0.9,0.0648136092973536,False,False,False,False,True,False,False,-1.604838709677419,0.0,-0.3419178115706303,0.0,0.0,0.0,-0.7449056603773582,0.0,0.0,0,3.3837896e-06,5874
