sy_dist,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_met,habitability_score,stellar_compatibility,orbital_stability,habitable
485.997,30.86437869,0.101,2.05,152.0,0.0,88.24,802.0,5679.0,0.85,0.94,-0.07917,-0.17,517.0281699999999,0.9828660436137072,305.58790782178215,0
485.997,10.300667155,0.101,2.433,152.0,0.0,21.404,802.0,5648.0,0.905,0.96,-0.07917,0.0,517.41117,0.9775008653513326,101.98680351485147,0
485.997,30.864782008,0.101,2.31,152.0,0.0,88.24,802.0,5697.97,0.896627,1.015,-0.1172,-0.4425,517.3262,0.9861491865697474,305.5919010693069,0
485.997,30.86436512,0.101,2.31,152.0,0.0,88.24,802.0,5697.97,0.896627,1.015,-0.1172,-0.4425,517.3262,0.9861491865697474,305.5877734653465,0
485.997,30.864,0.101,2.34,23.6,0.0,88.24,802.0,5620.0,1.008,0.81,-0.07917,0.0,517.31817,0.9726548978885428,305.58415841584156,0
485.997,30.86430741,0.101,2.31,152.0,0.0,88.24,802.0,5697.97,0.896627,1.015,-0.1172,-0.4425,517.3262,0.9861491865697474,305.5872020792079,0
485.997,10.300667155,0.101,1.58,152.0,0.0,7.444,802.0,5648.0,0.905,0.96,-0.07917,0.0,516.55817,0.9775008653513326,101.98680351485147,0
485.997,68.16177013,0.101,2.31,152.0,0.0,88.24,802.0,5697.97,0.896627,1.015,-0.1172,-0.4425,517.3262,0.9861491865697474,674.8690111881187,0
485.997,68.1609897,0.101,2.31,152.0,0.0,88.24,802.0,5697.97,0.896627,1.015,-0.1172,-0.4425,517.3262,0.9861491865697474,674.8612841584159,0
485.997,68.1617903632,0.101,2.31,152.0,0.0,88.24,802.0,5697.97,0.896627,1.015,-0.1172,-0.4425,517.3262,0.9861491865697474,674.8692115168316,0
485.997,68.1613598,0.101,1.49,152.0,0.0,88.24,802.0,5679.0,0.85,0.94,-0.07917,-0.17,516.46817,0.9828660436137072,674.8649485148514,0
1187.47,7.69362068,0.101,2.31,152.0,0.0,88.24,802.0,6093.45,1.62969,1.14,0.51836,-0.1489,516.6906399999999,1.054595015576324,76.17446217821782,0
1187.47,7.69363627,0.101,2.31,152.0,0.0,88.24,802.0,6093.45,1.62969,1.14,0.51836,-0.1489,516.6906399999999,1.054595015576324,76.17461653465345,0
1187.47,10.300667155,0.101,2.765,152.0,0.0,540.034,802.0,6119.0,1.589,0.96,-0.07917,0.0,517.74317,1.0590169608861197,101.98680351485147,0
1187.47,7.6935719644,0.101,2.31,152.0,0.0,88.24,802.0,6093.45,1.62969,1.14,0.51836,-0.1489,516.6906399999999,1.054595015576324,76.17397984554455,0
1187.47,7.69364042,0.101,2.23,152.0,0.0,88.24,802.0,6142.0,1.2,1.11,-0.07917,-0.04,517.20817,1.0629975770162685,76.17465762376237,0
1187.47,17.4066477036,0.101,2.31,152.0,0.0,88.24,802.0,6093.45,1.62969,1.14,0.51836,-0.1489,516.6906399999999,1.054595015576324,172.34304657029702,0
1187.47,17.40665938,0.101,2.87,152.0,0.0,88.24,802.0,6142.0,1.2,1.11,-0.07917,-0.04,517.84817,1.0629975770162685,172.34316217821782,0
1187.47,17.40665216,0.101,2.31,152.0,0.0,88.24,802.0,6093.45,1.62969,1.14,0.51836,-0.1489,516.6906399999999,1.054595015576324,172.34309069306929,0
1187.47,17.40664752,0.101,2.31,152.0,0.0,88.24,802.0,6093.45,1.62969,1.14,0.51836,-0.1489,516.6906399999999,1.054595015576324,172.34304475247524,0
1104.64,5.37493289,0.101,2.31,152.0,0.0,88.24,802.0,6658.99,1.78903,1.4,0.75356,0.0,516.45544,1.152473174108688,53.217157326732675,0
1104.64,5.3746692779,0.101,2.31,152.0,0.0,88.24,802.0,6658.99,1.78903,1.4,0.75356,0.0,516.45544,1.152473174108688,53.21454730594059,0
1104.64,5.37493491,0.101,2.11,152.0,0.0,88.24,802.0,6341.0,1.76,1.37,-0.07917,0.09,517.08817,1.0974385600553824,53.217177326732674,0
1104.64,5.37490067,0.101,2.31,152.0,0.0,88.24,802.0,6658.99,1.78903,1.4,0.75356,0.0,516.45544,1.152473174108688,53.21683831683168,0
1104.64,10.300667155,0.101,2.258,152.0,0.0,1366.477,802.0,6554.0,1.798,0.96,-0.07917,0.0,517.23617,1.1343025268258913,101.98680351485147,0
1104.64,8.5862637987,0.101,2.31,152.0,0.0,88.24,802.0,6658.99,1.78903,1.4,0.75356,0.0,516.45544,1.152473174108688,85.01251285841583,0
1104.64,10.300667155,0.101,1.954,152.0,0.0,730.808,802.0,6554.0,1.798,0.96,-0.07917,0.0,516.9321699999999,1.1343025268258913,101.98680351485147,0
1104.64,8.58600968,0.101,2.31,152.0,0.0,88.24,802.0,6658.99,1.78903,1.4,0.75356,0.0,516.45544,1.152473174108688,85.00999683168317,0
1104.64,8.58598202,0.101,1.74,152.0,0.0,88.24,802.0,6341.0,1.76,1.37,-0.07917,0.09,516.71817,1.0974385600553824,85.00972297029702,0
1104.64,8.58586259,0.101,2.31,152.0,0.0,88.24,802.0,6658.99,1.78903,1.4,0.75356,0.0,516.45544,1.152473174108688,85.0085404950495,0
1104.64,10.300667155,0.101,1.375,152.0,0.0,2099.752,802.0,6554.0,1.798,0.96,-0.07917,0.0,516.35317,1.1343025268258913,101.98680351485147,0
1104.64,3.88689525,0.101,1.32,152.0,0.0,88.24,802.0,6341.0,1.76,1.37,-0.07917,0.09,516.29817,1.0974385600553824,38.48411138613861,0
1104.64,3.88688862,0.101,2.31,152.0,0.0,88.24,802.0,6658.99,1.78903,1.4,0.75356,0.0,516.45544,1.152473174108688,38.48404574257425,0
1104.64,3.886885378,0.101,2.31,152.0,0.0,88.24,802.0,6658.99,1.78903,1.4,0.75356,0.0,516.45544,1.152473174108688,38.48401364356435,0
656.38,3.619312195,0.101,1.67,152.0,0.0,88.24,802.0,5542.0,1.02,1.01,-0.07917,0.31,516.6481699999999,0.9591554170993424,35.83477420792079,0
656.38,3.619309734,0.101,2.31,152.0,0.0,88.24,802.0,5502.0,1.11246,0.97,0.00935,0.37,517.1996499999999,0.952232606438214,35.834749841584156,0
656.38,10.300667155,0.101,1.483,152.0,0.0,460.656,802.0,5594.0,1.053,0.96,-0.07917,0.0,516.4611699999999,0.9681550709588093,101.98680351485147,0
656.38,3.61930384,0.101,2.31,152.0,0.0,88.24,802.0,5502.0,1.11246,0.97,0.00935,0.37,517.1996499999999,0.952232606438214,35.83469148514851,0
656.38,3.6193083642,0.101,2.31,152.0,0.0,88.24,802.0,5502.0,1.11246,0.97,0.00935,0.37,517.1996499999999,0.952232606438214,35.83473627920792,0
656.38,10.300667155,0.101,3.074,152.0,0.0,16.147,802.0,5594.0,1.053,0.96,-0.07917,0.0,518.0521699999999,0.9681550709588093,101.98680351485147,0
656.38,44.69962297,0.101,2.31,152.0,0.0,88.24,802.0,5502.0,1.11246,0.97,0.00935,0.37,517.1996499999999,0.952232606438214,442.57052445544554,0
656.38,44.699504,0.101,2.9,152.0,0.0,88.24,802.0,5542.0,1.02,1.01,-0.07917,0.31,517.87817,0.9591554170993424,442.5693465346534,0
656.38,44.6996563,0.101,2.31,152.0,0.0,88.24,802.0,5502.0,1.11246,0.97,0.00935,0.37,517.1996499999999,0.952232606438214,442.5708544554455,0
656.38,124.5244647,0.101,2.66,152.0,0.0,88.24,802.0,5542.0,1.02,1.01,-0.07917,0.31,517.63817,0.9591554170993424,1232.9154920792078,0
656.38,10.300667155,0.101,2.704,152.0,0.0,4.118,802.0,5594.0,1.053,0.96,-0.07917,0.0,517.6821699999999,0.9681550709588093,101.98680351485147,0
656.38,124.524940693,0.101,2.31,152.0,0.0,88.24,802.0,5502.0,1.11246,0.97,0.00935,0.37,517.1996499999999,0.952232606438214,1232.920204881188,0
656.38,124.52469816,0.101,2.31,152.0,0.0,88.24,802.0,5502.0,1.11246,0.97,0.00935,0.37,517.1996499999999,0.952232606438214,1232.9178035643563,0
656.38,124.5245224,0.101,2.31,152.0,0.0,88.24,802.0,5502.0,1.11246,0.97,0.00935,0.37,517.1996499999999,0.952232606438214,1232.9160633663364,0
787.07,4.585466823,0.101,2.81,152.0,0.0,88.24,802.0,5910.0,1.43,1.16,-0.07917,0.21,517.7881699999999,1.0228452751817239,45.40066161386138,0
787.07,4.58545864,0.101,2.31,152.0,0.0,88.24,802.0,5766.61,1.28163,1.03,0.2139,0.361,516.9951,0.9980287296642436,45.4005805940594,0
787.07,4.585469504,0.101,2.31,152.0,0.0,88.24,802.0,5766.61,1.28163,1.03,0.2139,0.361,516.9951,0.9980287296642436,45.40068815841584,0
787.07,4.585466941,0.101,2.31,152.0,0.0,88.24,802.0,5766.61,1.28163,1.03,0.2139,0.361,516.9951,0.9980287296642436,45.400662782178216,0
787.07,10.300667155,0.101,2.601,152.0,0.0,456.732,802.0,5873.0,1.18,0.96,-0.07917,0.0,517.57917,1.01644167532018,101.98680351485147,0
787.07,22.71443351,0.101,2.31,152.0,0.0,88.24,802.0,5766.61,1.28163,1.03,0.2139,0.361,516.9951,0.9980287296642436,224.89538128712869,0
787.07,22.7142796307,0.101,2.31,152.0,0.0,88.24,802.0,5766.61,1.28163,1.03,0.2139,0.361,516.9951,0.9980287296642436,224.89385772970294,0
787.07,22.71451538,0.101,2.31,152.0,0.0,88.24,802.0,5766.61,1.28163,1.03,0.2139,0.361,516.9951,0.9980287296642436,224.89619188118812,0
787.07,22.714,0.101,2.31,152.0,0.0,88.24,802.0,5620.0,1.332,1.15,-0.07917,0.0,517.2881699999999,0.9726548978885428,224.89108910891088,0
787.07,47.9035211,0.101,2.81,152.0,0.0,88.24,802.0,5910.0,1.43,1.16,-0.07917,0.21,517.7881699999999,1.0228452751817239,474.2922881188118,0
787.07,10.300667155,0.101,2.806,152.0,0.0,20.01,802.0,5873.0,1.18,0.96,-0.07917,0.0,517.78417,1.01644167532018,101.98680351485147,0
787.07,47.904,0.101,2.51,19.1,0.0,88.24,802.0,5620.0,1.332,1.15,-0.07917,0.0,517.48817,0.9726548978885428,474.2970297029703,0
787.07,47.903427,0.101,2.31,152.0,0.0,88.24,802.0,5766.61,1.28163,1.03,0.2139,0.361,516.9951,0.9980287296642436,474.29135643564354,0
787.07,47.90371523,0.101,2.31,152.0,0.0,88.24,802.0,5766.61,1.28163,1.03,0.2139,0.361,516.9951,0.9980287296642436,474.2942101980198,0
787.07,47.9038809268,0.101,2.31,152.0,0.0,88.24,802.0,5766.61,1.28163,1.03,0.2139,0.361,516.9951,0.9980287296642436,474.295850760396,0
194.642,289.864067,0.101,2.31,152.0,0.0,88.24,802.0,5594.0,0.855243,0.989,-0.19024,-0.27,517.39924,0.9681550709588093,2869.941257425742,0
194.642,289.86387644,0.101,2.31,152.0,0.0,88.24,802.0,5594.0,0.855243,0.989,-0.19024,-0.27,517.39924,0.9681550709588093,2869.939370693069,0
194.642,289.864456,0.101,2.04,152.0,0.0,88.24,802.0,5698.0,0.94,0.9,-0.07917,-0.21,517.0181699999999,0.9861543786777431,2869.945108910891,0
194.642,10.300667155,0.101,2.25,152.0,0.0,0.956,802.0,5528.0,0.85,0.96,-0.07917,0.0,517.22817,0.9567324333679473,101.98680351485147,0
171.109,4.159816554,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,41.186302514851484,0
171.109,10.300667155,0.101,0.922,152.0,0.0,105.001,802.0,4665.0,0.686,0.96,-0.07917,0.0,516.05617,0.8073727933541017,101.98680351485147,0
171.109,4.15982196,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,41.186356039603965,0
171.109,4.1598244936,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,41.18638112475248,0
171.109,10.300667155,0.101,1.774,152.0,0.0,32.873,802.0,4500.0,0.707,0.716,-0.72125,0.0,517.39425,0.778816199376947,101.98680351485147,0
171.109,9.034190783,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,89.4474334950495,0
171.109,9.0342096322,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,89.44762012079207,0
171.109,10.300667155,0.101,1.929,152.0,0.0,37.321,802.0,4665.0,0.686,0.96,-0.07917,0.0,516.90717,0.8073727933541017,101.98680351485147,0
171.109,9.034195469,0.101,1.53,152.0,0.0,88.24,802.0,4591.0,0.64,0.65,-0.07917,-0.31,516.50817,0.7945655936310142,89.4474798910891,0
171.109,9.03419765,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,89.4475014851485,0
171.109,10.300667155,0.101,0.949,152.0,0.0,7.27,802.0,4500.0,0.707,0.716,-0.72125,0.0,516.6712500000001,0.778816199376947,101.98680351485147,0
171.109,28.12236175,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,278.43922524752475,0
171.109,10.300667155,0.101,0.964,152.0,0.0,8.208,802.0,4665.0,0.686,0.96,-0.07917,0.0,516.0141699999999,0.8073727933541017,101.98680351485147,0
171.109,28.1224393,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,278.4399930693069,0
171.109,28.1225479459,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,278.4410687712871,0
171.109,28.1224655,0.101,0.97,152.0,0.0,88.24,802.0,4591.0,0.64,0.65,-0.07917,-0.31,516.00817,0.7945655936310142,278.4402524752475,0
171.109,45.9032489688,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,454.48761355247524,0
171.109,45.9027566,0.101,1.25,152.0,0.0,88.24,802.0,4591.0,0.64,0.65,-0.07917,-0.31,516.22817,0.7945655936310142,454.48273861386133,0
171.109,45.90272529,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,454.4824286138614,0
171.109,10.300667155,0.101,1.273,152.0,0.0,3.761,802.0,4500.0,0.707,0.716,-0.72125,0.0,516.8932500000001,0.778816199376947,101.98680351485147,0
171.109,10.300667155,0.101,1.272,152.0,0.0,4.274,802.0,4665.0,0.686,0.96,-0.07917,0.0,516.25017,0.8073727933541017,101.98680351485147,0
171.109,45.9029768,0.101,2.31,152.0,0.0,88.24,802.0,4457.96,0.769859,0.699,-0.67594,-0.1738,517.8849399999999,0.771540325372101,454.48491881188113,0
385.231,2.796,0.101,2.31,152.0,0.0,88.24,802.0,5620.0,0.751,0.72,-0.07917,0.0,517.2881699999999,0.9726548978885428,27.68316831683168,0
385.231,2.7959,0.101,2.31,5.95575,0.0,88.24,802.0,5620.0,0.779,0.854,-0.07917,0.0,517.2881699999999,0.9726548978885428,27.682178217821782,0
385.231,2.79590004,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,27.68217861386138,0
385.231,2.795894073,0.101,1.61,152.0,0.0,88.24,802.0,5296.0,0.82,0.87,-0.07917,-0.02,516.58817,0.9165801315334026,27.682119534653463,0
385.231,10.300667155,0.101,1.587,152.0,0.0,308.885,802.0,5260.0,0.774,0.96,-0.07917,0.0,516.56517,0.910349601938387,101.98680351485147,0
385.231,2.79589054,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,27.682084554455443,0
385.231,2.7958824405,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,27.682004361386134,0
385.231,5.6905936015,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,56.342510905940586,0
385.231,10.300667155,0.101,2.963,152.0,0.0,119.836,802.0,5260.0,0.774,0.96,-0.07917,0.0,517.9411699999999,0.910349601938387,101.98680351485147,0
385.231,5.69058638,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,56.34243940594059,0
385.231,5.690584519,0.101,2.96,152.0,0.0,88.24,802.0,5296.0,0.82,0.87,-0.07917,-0.02,517.93817,0.9165801315334026,56.342420980198014,0
385.231,5.691,0.101,2.68,15.1,0.0,88.24,802.0,5620.0,0.751,0.72,-0.07917,0.0,517.6581699999999,0.9726548978885428,56.34653465346534,0
385.231,5.69059163,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,56.34249138613861,0
385.231,5.690592,0.101,2.31,9.3,0.0,88.24,802.0,5620.0,0.779,0.854,-0.07917,0.0,517.2881699999999,0.9726548978885428,56.34249504950494,0
385.231,10.300667155,0.101,2.835,152.0,0.0,56.293,802.0,5260.0,0.774,0.96,-0.07917,0.0,517.81317,0.910349601938387,101.98680351485147,0
385.231,10.04157214,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,99.42150633663366,0
385.231,10.041572,0.101,2.31,3.61,0.0,88.24,802.0,5620.0,0.779,0.854,-0.07917,0.0,517.2881699999999,0.9726548978885428,99.42150495049505,0
385.231,10.0415654941,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,99.42144053564355,0
385.231,10.04157503,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,99.42153495049504,0
385.231,10.041568521,0.101,2.78,152.0,0.0,88.24,802.0,5296.0,0.82,0.87,-0.07917,-0.02,517.75817,0.9165801315334026,99.42147050495049,0
385.231,18.3697231,0.101,2.69,152.0,0.0,88.24,802.0,5296.0,0.82,0.87,-0.07917,-0.02,517.66817,0.9165801315334026,181.87844653465348,0
385.231,18.369747,0.101,2.31,7.86706,0.0,88.24,802.0,5620.0,0.779,0.854,-0.07917,0.0,517.2881699999999,0.9726548978885428,181.87868316831683,0
385.231,18.36974658,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,181.878679009901,0
385.231,18.36971824,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,181.8783984158416,0
385.231,18.3698090679,0.101,2.31,152.0,0.0,88.24,802.0,5284.79,0.74895,0.907,-0.40429,0.0616,517.6132899999999,0.9146400138456213,181.8792977019802,0
758.854,3.9369954612,0.101,2.31,152.0,0.0,88.24,802.0,5154.0,0.850048,0.87,-0.33784,0.0,517.54684,0.8920041536863966,38.980153081188114,0
758.854,3.93699478,0.101,2.31,152.0,0.0,88.24,802.0,5154.0,0.850048,0.87,-0.33784,0.0,517.54684,0.8920041536863966,38.98014633663366,0
758.854,3.936993144,0.101,2.31,152.0,0.0,88.24,802.0,5154.0,0.850048,0.87,-0.33784,0.0,517.54684,0.8920041536863966,38.98013013861386,0
758.854,10.08881066,0.101,2.31,152.0,0.0,88.24,802.0,5154.0,0.850048,0.87,-0.33784,0.0,517.54684,0.8920041536863966,99.88921445544554,0
758.854,10.08880336,0.101,2.31,152.0,0.0,88.24,802.0,5154.0,0.850048,0.87,-0.33784,0.0,517.54684,0.8920041536863966,99.88914217821781,0
758.854,10.0887989503,0.101,2.31,152.0,0.0,88.24,802.0,5154.0,0.850048,0.87,-0.33784,0.0,517.54684,0.8920041536863966,99.88909851782176,0
758.854,28.08185982,0.101,2.31,152.0,0.0,88.24,802.0,5154.0,0.850048,0.87,-0.33784,0.0,517.54684,0.8920041536863966,278.0382160396039,0
758.854,28.08196251,0.101,2.31,152.0,0.0,88.24,802.0,5154.0,0.850048,0.87,-0.33784,0.0,517.54684,0.8920041536863966,278.0392327722772,0
758.854,28.0819359545,0.101,2.31,152.0,0.0,88.24,802.0,5154.0,0.850048,0.87,-0.33784,0.0,517.54684,0.8920041536863966,278.03896984653466,0
1859.71,7.38449,0.101,2.99,7.4,0.078,88.24,802.0,5620.0,1.72,1.125,-0.07917,0.0,517.96817,0.9726548978885428,73.11376237623762,0
1859.71,7.38441403,0.101,1.7,152.0,0.0,88.24,802.0,5746.0,0.98,0.98,-0.07917,0.02,516.67817,0.9944617514710973,73.1130101980198,0
1859.71,7.38443269,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,73.11319495049504,0
1859.71,7.385,0.101,2.2,4.0,0.0,88.24,802.0,5620.0,0.957,1.1,-0.07917,0.0,517.17817,0.9726548978885428,73.11881188118811,0
1859.71,7.3844305347,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,73.11317361089108,0
1859.71,9.84824649,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,97.507390990099,0
1859.71,9.8482024,0.101,2.63,152.0,0.0,88.24,802.0,5746.0,0.98,0.98,-0.07917,0.02,517.60817,0.9944617514710973,97.50695445544554,0
1859.71,9.848,0.101,2.6,12.4,0.0,88.24,802.0,5620.0,0.957,1.1,-0.07917,0.0,517.57817,0.9726548978885428,97.5049504950495,0
1859.71,9.8469645381,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,97.4946983970297,0
1859.71,9.84792852,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,97.50424277227722,0
1859.71,14.78767172,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,146.41259128712872,0
1859.71,14.78747995,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,146.4106925742574,0
1859.71,19.72442147,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,195.29130168316829,0
1859.71,19.7243672,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,195.29076435643563,0
1859.71,19.7252753503,0.101,2.31,152.0,0.0,88.24,802.0,5803.0,1.51701,1.04,0.37128,0.19,516.83772,1.0043267566632053,195.29975594356432,0
782.088,10.300667155,0.101,1.439,152.0,0.0,201.489,802.0,5046.0,0.705,0.96,-0.07917,0.0,516.4171699999999,0.8733125649013499,101.98680351485147,0
782.088,3.13295351,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,31.019341683168317,0
782.088,3.1329401518,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,31.019209423762376,0
782.088,3.132951625,0.101,1.55,152.0,0.0,88.24,802.0,5093.0,0.71,0.78,-0.07917,-0.27,516.5281699999999,0.8814468674281758,31.019323019801977,0
782.088,5.92499091,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,58.66327633663366,0
782.088,5.924993927,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,58.66330620792079,0
782.088,5.9249937974,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,58.663304924752474,0
782.088,11.3493755684,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,112.37005513267326,0
782.088,11.34934848,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,112.36978693069305,0
782.088,11.34933733,0.101,2.56,152.0,0.0,88.24,802.0,5093.0,0.71,0.78,-0.07917,-0.27,517.5381699999999,0.8814468674281758,112.36967653465345,0
782.088,11.34935054,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,112.36980732673267,0
782.088,10.300667155,0.101,2.487,152.0,0.0,36.293,802.0,5046.0,0.705,0.96,-0.07917,0.0,517.46517,0.8733125649013499,101.98680351485147,0
782.088,18.6435393476,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,184.5894984910891,0
782.088,18.643516,0.101,2.02,152.0,0.0,88.24,802.0,5093.0,0.71,0.78,-0.07917,-0.27,516.99817,0.8814468674281758,184.58926732673268,0
782.088,18.64349986,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,184.58910752475245,0
782.088,10.300667155,0.101,2.221,152.0,0.0,18.732,802.0,5046.0,0.705,0.96,-0.07917,0.0,517.19917,0.8733125649013499,101.98680351485147,0
782.088,18.64366082,0.101,2.31,152.0,0.0,88.24,802.0,5049.0,0.722794,0.84,-0.51445,0.0,517.72345,0.8738317757009346,184.5907011881188,0
561.101,6.73893544,0.101,2.31,152.0,0.0,88.24,802.0,4166.0,0.77462,0.65,-0.78825,0.0,517.9972499999999,0.7210107303565247,66.72213306930692,0
561.101,6.7389791125,0.101,2.31,152.0,0.0,88.24,802.0,4166.0,0.77462,0.65,-0.78825,0.0,517.9972499999999,0.7210107303565247,66.72256547029703,0
561.101,6.73899074,0.101,1.17,152.0,0.0,11.03,802.0,4166.0,0.77462,0.65,-0.78825,0.0,516.8572499999999,0.7210107303565247,66.7226805940594,0
561.101,10.300667155,0.101,1.527,152.0,0.0,27.411,802.0,4128.0,0.623,0.66,-0.99568,0.0,517.42168,0.7144340602284528,101.98680351485147,0
561.101,6.73893995,0.101,1.92,152.0,0.0,88.24,802.0,4255.0,0.63,0.66,-0.07917,-0.04,516.8981699999999,0.7364139840775354,66.72217772277227,0
561.101,10.300667155,0.101,1.729,152.0,0.0,38.883,802.0,4128.0,0.725,0.96,-0.07917,0.0,516.70717,0.7144340602284528,101.98680351485147,0
561.101,10.300667155,0.101,2.531,152.0,0.0,6.983,802.0,4128.0,0.623,0.66,-0.99568,0.0,518.4256799999999,0.7144340602284528,101.98680351485147,0
561.101,18.7942098,0.101,1.82,152.0,0.0,2.81,802.0,4166.0,0.77462,0.65,-0.78825,0.0,517.50725,0.7210107303565247,186.08128514851484,0
561.101,18.79418506,0.101,2.31,152.0,0.0,88.24,802.0,4166.0,0.77462,0.65,-0.78825,0.0,517.9972499999999,0.7210107303565247,186.0810401980198,0
561.101,18.7941407317,0.101,2.31,152.0,0.0,88.24,802.0,4166.0,0.77462,0.65,-0.78825,0.0,517.9972499999999,0.7210107303565247,186.08060130396038,0
561.101,10.300667155,0.101,2.807,152.0,0.0,9.903,802.0,4128.0,0.725,0.96,-0.07917,0.0,517.78517,0.7144340602284528,101.98680351485147,0
561.101,18.79419535,0.101,2.6,152.0,0.0,88.24,802.0,4255.0,0.63,0.66,-0.07917,-0.04,517.57817,0.7364139840775354,186.0811420792079,0
