pl_radj,pl_massj,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled
0.97243454,0.47824548,0.9,1.6171264239349632,0,0,0,0,1,0,0,6.838709677419354,-44.050555,0.4634507155665318,0.2809403001862104,-1.019830028328612,0.0,-0.9406617445993984,-0.57001,0.5000000000000001
1.22,0.64,1.0,0.3575751386418743,0,0,0,1,0,0,0,9.076577782258065,7.359625480000005,-0.1464994814468992,-0.1939587837584513,1.708215297450425,-0.9000000000000001,0.7361225047853431,0.0,0.0
,,1.0,5.917451982479741,0,0,0,1,0,0,0,0.0,0.0,11.529487657257633,4.580026744316832,0.0,0.0,0.4418922614164616,0.0,-0.761904761904762
0.14185054,,1.0,0.3734915965679952,0,0,0,1,0,0,0,-0.6693548387096772,0.0,-0.1481663017235543,-0.1739630328555181,0.4532577903682719,0.0,0.4517363959529669,0.0,0.0
,,0.9,0.8940819320653215,0,0,0,0,1,0,0,0.0,0.0,0.0963543173527359,-0.0039991501805866,0.0,0.0,-0.4068908941755537,-0.38207,-2.8095238095238093
1.44,1.17,1.0,0.2105905178391393,0,0,0,1,0,0,0,11.065290322580642,175.81054500000002,-0.2279109064592373,-0.2349500731094642,3.5410764872521248,0.0,1.338802296964725,0.69526,0.1904761904761905
0.25069184,,1.0,1.973533858682149,0,0,0,1,0,0,0,0.3145161290322581,0.0,0.6275955749271471,0.5048927102990615,-0.4192634560906516,0.0,0.7897183483729833,0.0,1.0952380952380951
0.10973344,,1.0,0.3491556166140071,0,0,0,1,0,0,0,-0.9596774193548384,0.0,-0.1250817603362065,-0.2314508167014509,-0.9688385269121812,0.0,-1.9863275909215203,0.0,-0.9047619047619048
0.11865486,,1.0,0.1048416511389102,0,0,0,1,0,0,0,-0.8790322580645159,0.0,-0.2657468230119796,-0.3329292525338366,0.8668555240793201,0.0,-0.3029805851791086,0.0,-0.6666666666666667
,20.87,1.0,3.6434833685377215,0,0,0,1,0,0,0,0.0,6437.0282990900005,11.379520983349703,0.0,0.0,0.0,-2.3297785069729287,-1.79907,-0.761904761904762
,,0.5,0.2930561064291628,0,0,0,0,0,1,0,0.0,0.0,-0.1674292824652261,-0.2339502855643175,0.0,0.0,-2.0344544708777685,-1.31992,-1.3333333333333333
0.868,0.64,0.9,1.638928520117439,0,0,0,0,1,0,0,5.894673588709676,7.359625480000005,0.4273902925016456,0.3404276591224364,0.0,-0.1300000000000001,-0.5764287667487011,0.00642,0.5714285714285715
0.09724345,,1.0,0.0715107246700995,0,0,0,1,0,0,0,-1.07258064516129,0.0,-0.2878923293941127,-0.3574240473899296,1.3569405099150142,0.0,0.189226141646158,0.0,-1.7142857142857142
0.19894762,,1.0,1.192925634610729,0,0,0,1,0,0,0,-0.1532258064516128,0.0,0.1725931542228541,0.182961120761838,0.4192634560906516,0.0,0.6081487558107739,0.0,1.809523809523809
1.17,2.2,0.7,0.4381769924101567,0,0,1,0,0,0,0,8.620967741935482,503.149445,-0.1379766123807848,-0.1189747178724521,2.2917847025495752,0.3499999999999998,1.0205086136177195,0.0,0.5714285714285715
0.69051774,,1.0,1.3196839664562794,0,0,0,1,0,0,0,4.290322580645161,0.0,0.2679585759035734,0.1924591024407313,-0.4249291784702549,0.0,0.2209461307082308,0.0,0.6666666666666666
,0.01029,1.0,3.79289455065648,0,0,0,1,0,0,0,0.0,-192.781555,0.0,19.04195358486321,0.0,0.0,0.0,0.0,0.0
0.17842836,,1.0,0.4349213173849651,0,0,0,1,0,0,0,-0.3387096774193547,0.0,-0.1219572923845409,-0.1489683442268518,0.2379603399433427,0.0,0.3040743779053869,0.0,0.0
,0.01393834,1.0,2.644971175023385,0,0,0,1,0,0,0,0.0,-191.620555,0.0,5.3798567804341575,0.0,0.0,0.0,0.0,0.0
0.42911946,,1.0,0.4217811768349835,0,0,0,1,0,0,0,1.927419354838709,0.0,-0.0890401050029374,-0.2054563405276378,-0.9150141643059492,0.0,-1.955701394585726,0.0,-1.6666666666666663
,,0.7,3.425965438561005,0,0,1,0,0,0,0,0.0,0.0,2.1739448596131257,1.4007023507504657,-0.3626062322946176,0.0,0.4626743232157506,0.0,0.0333333333333333
0.21411403,,1.0,0.9146899522630648,0,0,0,1,0,0,0,-0.0161290322580645,0.0,0.0859484253265343,0.0264943699463863,-0.3739376770538243,0.0,-0.0175006836204539,0.0,-0.1904761904761904
0.19359477,,1.0,1.389581158319212,0,0,0,1,0,0,0,-0.2016129032258064,0.0,0.3371897393963461,0.1854605896247047,-0.6713881019830028,0.0,-0.2198523379819524,0.0,-0.6666666666666667
0.16058524,,1.0,0.3048491709675147,0,0,0,1,0,0,0,-0.4999999999999998,0.0,-0.1553795847575536,-0.2379494357449042,-0.291784702549575,0.0,-1.4427126059611703,0.0,-1.3333333333333333
0.161,0.006,1.0,0.6614784274367599,0,0,0,1,0,0,0,-0.4999999999999998,-194.150555,-0.0256521463118256,-0.063986402889386,0.0,0.3899999999999999,0.0940661744599398,0.0,0.0
0.0918906,,1.0,0.2223045087844523,0,0,0,1,0,0,0,-1.1209677419354835,0.0,-0.2080668601521696,-0.255945611557544,0.405099150141643,0.0,0.0065627563576702,0.0,-1.142857142857143
0.22481973,,1.0,1.2808841218703115,0,0,0,1,0,0,0,0.0806451612903226,0.0,0.2698805785552014,0.1534673881800117,-0.7847025495750708,0.0,-0.6059611703582172,0.0,1.0952380952380951
,,1.0,1.5369463196965762,0,0,0,1,0,0,0,0.0,0.0,0.3526883880253922,0.3159328642663434,0.0,0.0,0.0,0.0,0.0
0.25069184,,1.0,2.977674748250632,0,0,0,1,0,0,0,0.3145161290322581,0.0,1.6009616551496153,1.0347801092267894,-0.6883852691218131,0.0,0.5753349740224227,0.0,0.1904761904761905
0.13382127,,1.0,0.1632559305692533,0,0,0,1,0,0,0,-0.7419354838709675,0.0,-0.2381649457718899,-0.286439131684517,0.6487252124645893,0.0,-0.0175006836204539,0.0,-0.1904761904761904
0.20519261,0.04971236,0.9,2.6966220093704143,0,0,0,0,1,0,0,-0.0967741935483871,-180.250555,1.3989492327353406,0.7658372595823387,-1.3654390934844192,5.67,-1.258955427946404,-0.7087800000000001,-0.2857142857142857
,,1.0,0.8217577507726602,0,0,0,1,0,0,0,0.0,0.0,0.0448942496424691,-0.0074984065885999,0.0,0.0,-0.2007875307629201,0.0,1.031904761904762
0.12936056,,1.0,0.1620380701407432,0,0,0,1,0,0,0,-0.7822580645161289,0.0,-0.233022608919665,-0.2974367946811302,0.4135977337110481,0.0,-0.4364232977850697,0.0,-1.142857142857143
,,1.0,9.59445299638096,0,0,0,1,0,0,0,0.0,0.0,108.47716388655088,21.56141819863279,0.0,0.0,0.2329778506972928,0.154,0.5238095238095238
0.18199692,,0.5,0.5822164958299336,0,0,0,0,0,1,0,-0.3064516129032256,0.0,-0.0190562465666257,-0.1429696189559718,-0.9150141643059492,0.0,-1.943669674596664,-1.3116,-2.2857142857142856
,,1.0,6.073109021421974,0,0,0,1,0,0,0,0.0,0.0,11.860198814468337,5.279878025919492,0.0,0.0,-0.555646704949412,0.0,-0.6190476190476191
0.21498325,0.02139519,1.0,0.279079318648664,0,0,0,1,0,0,0,-0.008271701612903,-189.250555,-0.174815223260129,-0.2389492232900508,-0.2706232294617563,1.2999999999999998,-1.0500410172272354,-0.6742800000000001,0.1761904761904762
0.22303545,,1.0,2.4071712286970945,0,0,0,1,0,0,0,0.0645161290322581,0.0,1.0038769727686565,0.6908531936963395,-0.6203966005665722,0.0,0.6748701121137545,0.0,0.0
1.395,2.26,1.0,0.0315899881220339,0,0,0,1,0,0,0,10.658512096774192,522.245245,-0.318885541313526,-0.3999150180586625,3.8385269121813033,-0.3,0.5993984140005469,0.21687,-0.9952380952380954
,,1.0,3.2453734416043587,0,0,0,1,0,0,0,0.0,0.0,1.9784974530449255,1.2057437794468673,0.0,0.0,0.0995351380913316,0.0,1.4523809523809523
0.14898768,,1.0,0.5352888776521532,0,0,0,1,0,0,0,-0.6048387096774193,0.0,-0.0860911012784542,-0.1004786482872389,0.3937677053824363,0.0,0.6409625375991249,0.0,-0.2857142857142857
,,1.0,5.301477368478686,0,0,0,1,0,0,0,0.0,0.0,7.911303643141344,3.430271067398178,0.0,0.0,0.1936013125512715,0.0,1.4761904761904765
,14.1,1.0,8.832334387598465,0,0,0,1,0,0,0,0.0,4285.3299837,68.0320915807978,15.877626004474047,0.0,0.0,0.4604867377631939,0.0,0.5238095238095238
0.08029276,,1.0,0.154122004889279,0,0,0,1,0,0,0,-1.225806451612903,0.0,-0.2446847628089387,-0.2884387067748103,1.660056657223796,0.0,0.2428219852337982,0.0,0.0
0.31925602,,1.0,0.90054159926635,0,0,0,1,0,0,0,0.9343070403225804,0.0,0.0978121998003893,0.0,0.0,0.0,0.4265791632485644,0.0,0.2857142857142857
0.14452697,,1.0,1.180080371519313,0,0,0,1,0,0,0,-0.6451612903225804,0.0,0.1958181541557938,0.1414699376382518,-0.1189801699716713,0.0,0.8422203992343451,0.0,-1.523809523809524
0.14541911,,1.0,0.6923710791531454,0,0,0,1,0,0,0,-0.6370967741935483,0.0,-0.0321402199264757,-0.0249946886286664,0.6883852691218131,0.0,0.5370522286026798,0.0,1.1428571428571428
,0.06849608,1.0,3.845683118143019,0,0,0,1,0,0,0,0.0,-174.280555,0.0,20.12672307134734,0.0,0.0,0.0,0.0,0.0
0.12133128,,1.0,3.8080743924287206,0,0,0,1,0,0,0,-0.854838709677419,0.0,2.9752441579931657,1.6416511491308097,-1.084985835694051,0.0,0.6923707957342083,0.0,-0.761904761904762
1.80569496,,1.0,0.3594871540754589,0,0,0,1,0,0,0,14.370967741935482,0.0,-0.181440865293827,-0.1289725933239186,4.317280453257791,0.0,1.9480448455017771,0.0,-0.2857142857142857
0.18467335,,1.0,0.0975590353672269,0,0,0,1,0,0,0,-0.282258064516129,0.0,-0.2776596171950654,-0.3224314833097966,1.7563739376770535,0.0,0.623461853978671,0.0,1.0952380952380951
0.04103852,0.00346099,1.0,0.2561088459540241,0,0,0,1,0,0,0,-1.5806451612903225,-194.950555,-0.1899253804668315,-0.2428983840933801,0.1303116147308781,60.67,-0.7306535411539513,0.0,0.6190476190476191
,21.0,1.0,10.51324821639226,0,0,0,1,0,0,0,0.0,6478.3459920000005,0.0,16590.95542197283,4.804532577903683,0.0,0.0,0.0,0.0
,,1.0,1.1206617363770717,0,0,0,1,0,0,0,0.0,0.0,0.4925536169800127,-0.123473761825612,-1.847025495750708,0.0,-2.7815149029258954,-3.11459,-0.4285714285714285
1.24,10.2,1.0,0.0188757205323694,0,0,0,1,0,0,0,9.257367798387095,3045.7991964000003,-0.3322137371606653,-0.417711236362273,4.583569405099151,5.27,0.9351927809680064,0.455,0.6047619047619048
,,0.5,1.4923308982237196,0,0,0,0,0,1,0,0.0,0.0,0.4375441274449859,0.1859604833972779,-1.1898016997167138,0.0,-1.719442165709598,-1.0744,-0.0476190476190476
0.12311557,,1.0,0.0279759474691762,0,0,0,1,0,0,0,-0.8387096774193548,0.0,-0.3208144490640717,-0.4089131059649825,1.7478753541076488,0.0,-0.1454744325950232,0.0,0.0
0.16058552,,1.0,0.6757082651261976,0,0,0,1,0,0,0,-0.4999999999999998,0.0,-0.023860007869261,-0.0529887398927727,0.1388101983002833,0.0,0.345638501503965,0.0,0.0
0.10616487,,1.0,0.2201146758241322,0,0,0,1,0,0,0,-0.9919354838709676,0.0,-0.2161888122000542,-0.2444480547883575,1.0679886685552409,0.0,0.6923707957342083,0.0,-0.380952380952381
0.2007319,,1.0,0.733425624503347,0,0,0,1,0,0,0,-0.1370967741935483,0.0,0.0221261166176155,-0.0589874651636527,-0.6373937677053825,0.0,-0.6956521739130435,0.0,0.0
,0.01352925,1.0,3.217077568974813,0,0,0,1,0,0,0,0.0,-191.750555,1.8157905158731984,1.2807278453328663,0.0,0.0,0.0,0.0,0.0
0.51744223,,1.0,4.162188937233967,0,0,0,1,0,0,0,2.7258064516129026,0.0,3.825132532983397,1.951585288126273,-1.2889518413597734,0.0,0.4189226141646158,0.0,-0.8571428571428573
,,1.0,6.236203235858781,0,0,0,1,0,0,0,0.0,0.0,13.667653798056657,5.42984615769149,0.0,0.0,-1.3639595296691276,0.0,-2.333333333333333
,0.45307467,1.0,3.221252487207494,0,0,0,1,0,0,0,0.0,-52.050555,0.0,10.328805128910105,0.0,0.0,0.0,0.0,0.0
,,1.0,1.698071306575716,0,0,0,1,0,0,0,0.0,0.0,1.0449405743942408,0.0,0.0,0.0,26.236806125239266,0.0,0.0
1.0549755,,1.0,0.4740335245490388,0,0,0,1,0,0,0,7.584838709677419,0.0,-0.1717321378341534,0.0,1.0056657223796035,0.0,0.1421930544161881,0.0,0.0
0.13738983,,1.0,0.3107604501936513,0,0,0,1,0,0,0,-0.7096774193548385,0.0,-0.1774438137348175,-0.1974580401664646,1.4872521246458923,0.0,0.3532950505879136,0.0,0.0
0.1900262,,1.0,3.571519215200787,0,0,0,1,0,0,0,-0.2338709677419354,0.0,2.641925321772296,1.3642101053526123,-1.28328611898017,0.0,0.012031719989062,0.0,-1.3333333333333333
,,0.9,5.8178013978846685,0,0,0,0,1,0,0,0.0,0.0,9.80061765871935,4.879963007860829,0.0,0.0,-0.7558107738583538,1.8365,-0.6666666666666667
0.12133128,,1.0,0.3424114235323034,0,0,0,1,0,0,0,-0.854838709677419,0.0,-0.1364206228006079,-0.223952410112851,-0.5410764872521246,0.0,-1.2206726825266612,0.0,-2.761904761904762
0.20251618,,1.0,1.7652074200745629,0,0,0,1,0,0,0,-0.1209677419354837,0.0,0.5813960610993031,0.3204319082195033,-0.906515580736544,0.0,-0.4659557013945857,0.0,-0.6666666666666667
,0.71,1.0,3.277176392491009,0,0,0,1,0,0,0,0.0,33.949445,0.0,10.978667033255432,-2.0651558073654392,0.0,0.0,0.0,0.0
0.19627119,,1.0,3.402202509685031,0,0,0,1,0,0,0,-0.1774193548387094,0.0,2.2995826044618743,1.2657310321556667,-1.246458923512748,0.0,0.0054689636313918,0.0,0.0
,,1.0,0.4030181433971118,0,0,0,1,0,0,0,0.0,0.0,-0.1240428396565376,-0.1789619705812514,0.0,0.0,0.0,0.0,0.0
,10.5,1.0,10.16963312039488,0,0,0,1,0,0,0,0.0,3141.049445,328.3022876921478,12.478348350975416,-1.2492917847025495,0.0,-5.465135356849877,0.0,0.0
,,0.9,6.759466849207449,0,0,0,0,1,0,0,0.0,0.0,18.53664849678195,6.93952535086294,0.0,0.0,-0.7240907847962811,0.83687,1.1428571428571428
0.17575193,,1.0,1.7114250894231573,0,0,0,1,0,0,0,-0.3629032258064515,0.0,0.571845273251427,0.2754414686879038,-1.113314447592068,0.0,-1.045665846322122,0.0,-1.0476190476190477
0.23552543,,1.0,2.806580047022945,0,0,0,1,0,0,0,0.1774193548387098,0.0,1.426384492004198,0.9038079408125772,-0.773371104815864,0.0,0.1903199343724364,0.0,0.8571428571428571
,,0.5,9.49053754532876,0,0,0,0,0,1,0,0.0,0.0,113.51210387870682,18.50206831048402,0.0,0.0,0.0,0.0,0.0
0.11597843,,1.0,0.2283022487404235,0,0,0,1,0,0,0,-0.9032258064516128,0.0,-0.212003981000674,-0.2409487983803442,1.1218130311614731,0.0,0.6037735849056604,0.0,0.0
0.27834824,,1.0,1.210001443017633,0,0,0,1,0,0,0,0.5645161290322581,0.0,0.2203211129387403,0.1414699376382518,-0.3172804532577903,0.0,0.4232977850697292,0.0,-0.9523809523809524
1.26,0.52,1.0,0.1998088620085479,0,0,0,1,0,0,0,9.43548387096774,-30.79055500000001,-0.225361478569239,-0.255945611557544,2.235127478753541,-1.05,0.0142193054416188,0.0,0.1428571428571428
0.10348845,,1.0,0.7842112310301947,0,0,0,1,0,0,0,-1.0161290322580645,0.0,0.0118371482437328,0.0009997875451466,0.3994334277620396,0.0,0.8312824719715614,0.0,0.0
,,0.5,0.3505329202695472,0,0,0,0,0,1,0,0.0,0.0,-0.1369448570145654,-0.2149543222065311,-0.6260623229461756,0.0,-1.870385561936013,-1.0931300000000002,-0.0952380952380952
,,1.0,7.516237418660835,0,0,0,1,0,0,0,0.0,0.0,28.549685341907672,9.87890073359411,0.0,0.0,-0.5239267158873393,1.19087,-0.0476190476190476
,,1.0,4.429434176795144,0,0,0,1,0,0,0,0.0,0.0,4.535751097804488,2.250521764125124,-1.3427762039660056,0.0,0.1640689089417555,0.0181,-0.3333333333333333
,14.0,0.5,8.91321455016516,0,0,0,0,0,1,0,0.0,4253.569445,0.0,3348.7693865053675,0.0,0.0,-3.146841673502871,-1.92313,0.0
0.24177042,,1.0,0.0902585234478866,0,0,0,1,0,0,0,0.2338709677419354,0.0,-0.28034302737655,-0.3319294649886898,1.688385269121813,0.0,0.4965818977303801,0.0,0.4285714285714286
0.25247612,,1.0,1.8594237343937283,0,0,0,1,0,0,0,0.3306451612903226,0.0,0.6083458645699508,0.3944161865603559,-0.4730878186968839,0.0,0.4145474432595023,0.0,-1.238095238095238
,0.27,1.0,3.951275986906953,0,0,0,1,0,0,0,0.0,-110.050555,0.0,22.47622380244198,-2.130311614730878,0.0,0.0,0.0,0.0
1.23,0.29,1.0,0.6608721264541343,0,0,0,1,0,0,0,9.169354838709674,-103.880555,-0.0260747370689322,-0.063986402889386,0.8186968838526912,-1.1700000000000002,0.2439157779600765,0.31687,-0.8095238095238096
0.74601788,,1.0,0.3779461072823264,0,0,0,1,0,0,0,4.792016129032257,0.0,-0.2181590271656791,0.0,1.3654390934844192,0.0,1.1123872026251025,0.0,0.0
0.07583205,,1.0,0.0340438613337149,0,0,0,1,0,0,0,-1.2661290322580645,0.0,-0.3114987992137255,-0.4089131059649825,0.1643059490084986,0.0,-1.775225594749795,0.0,-0.380952380952381
1.00722634,0.62926722,1.0,2.097973312760627,0,0,0,1,0,0,0,7.153225806451611,3.949444999999997,0.7684524019931891,0.5153904795231012,-0.8895184135977338,-0.5700000000000001,-0.6026797921793821,0.0,1.6190476190476193
0.18734977,,1.0,1.3316872529826187,0,0,0,1,0,0,0,-0.2580645161290321,0.0,0.2847299233293958,0.1854605896247047,-0.291784702549575,0.0,0.1859447634673229,0.0,0.0
0.1025963,,1.0,2.1536286290840425,0,0,0,1,0,0,0,-1.0241935483870963,0.0,0.8751846262766381,0.4878963220315682,-1.1841359773371103,0.0,-0.9351927809680064,0.0,0.4285714285714286
0.19627119,,1.0,1.1949775934504283,0,0,0,1,0,0,0,-0.1774193548387094,0.0,0.240357045770241,0.1059774797855455,-0.6968838526912181,0.0,-0.4768936286573694,0.0,0.0
0.17129122,,1.0,0.1277396643995107,0,0,0,1,0,0,0,-0.4032258064516128,0.0,-0.2568125648235027,-0.3089343514503168,0.5977337110481586,0.0,-0.4407984686901832,0.0,0.0
0.07303448,,1.0,0.0575046401078276,0,0,0,1,0,0,0,-1.2914165645161286,0.0,-0.3443688445105973,0.0,0.0,0.0,-0.197976483456385,0.0,0.3333333333333333
0.1900262,,1.0,0.7859841806404427,0,0,0,1,0,0,0,-0.2338709677419354,0.0,0.0208119386028739,-0.0094979816788932,-0.0396600566572237,0.0,0.4156412359857807,0.0,-0.2857142857142857
0.21563067,,1.0,0.3153999376157899,0,0,0,1,0,0,0,-0.0024193548387097,0.0,-0.2460690805423369,0.0,0.0,0.0,-0.2078206179928903,0.0,0.6190476190476191
0.23079708,0.03020498,0.9,0.4975329158887591,0,0,0,0,1,0,0,0.1346774193548389,-186.450555,-0.0815931953571331,-0.1439694065011185,-0.4135977337110481,1.73,-1.1211375444353295,0.0,-1.257142857142857
,20.0,1.0,8.780980689237255,0,0,0,1,0,0,0,0.0,6160.5175850000005,0.0,2933.857555269505,4.801699716713881,0.0,0.0,0.0,0.0
,,1.0,2.3223877202902257,0,0,0,1,0,0,0,0.0,0.0,0.946709343081693,0.6308659409875401,0.0,0.0,0.2329778506972928,0.0,-0.0952380952380952
,,1.0,2.443634206608757,0,0,0,1,0,0,0,0.0,0.0,1.3935632143224737,0.4609020583126085,-1.6855524079320112,0.0,-2.4446267432321576,-1.7828,0.4285714285714286
0.12905366,,1.0,0.2282809504847628,0,0,0,1,0,0,0,-0.7850322580645159,0.0,-0.2821468711692056,0.0,1.56657223796034,0.0,-0.178616352201258,0.0,0.0
0.21054546,,1.0,2.913698744783373,0,0,0,1,0,0,0,-0.0483870967741935,0.0,1.6153017810084331,0.9228039041703636,-1.1926345609065157,0.0,-0.2439157779600765,0.0,-0.2857142857142857
0.17485979,,1.0,2.018073707264951,0,0,0,1,0,0,0,-0.3709677419354837,0.0,0.830335130783155,0.3759201169751427,-1.3739376770538243,0.0,-1.4820891441071915,0.0,0.0
0.08832204,,1.0,0.0761623359597553,0,0,0,1,0,0,0,-1.1532258064516123,0.0,-0.3380763810389218,0.0,0.0,0.0,0.0470330872299699,0.0,1.4285714285714288
,,1.0,3.3913237305356887,0,0,0,1,0,0,0,0.0,0.0,2.472305852853105,1.138258120149468,0.0,0.0,-1.587027618266338,0.0,0.6380952380952382
0.27299538,,1.0,4.679787480286695,0,0,0,1,0,0,0,0.5161290322580645,0.0,5.371663513030998,2.5279628079033207,-1.3172804532577904,0.0,-0.0875034181022696,0.0,1.6190476190476193
1.0,2.11,0.9,0.0303624260940408,0,0,0,0,1,0,0,7.087887661290321,474.56738377,-0.3160903487059068,-0.4114125748278491,0.7025495750708215,1.27,-1.7981952420016407,-0.93174,1.3809523809523812
,,1.0,5.993307847186065,0,0,0,1,0,0,0,0.0,0.0,12.469232776043569,4.580026744316832,0.0,0.0,0.3532950505879136,0.0,-2.333333333333333
0.09010632,,1.0,0.4554488574668593,0,0,0,1,0,0,0,-1.137096774193548,0.0,-0.0733280722719228,-0.1929589962133047,-1.0623229461756374,0.0,-2.02679792179382,0.0,-0.8571428571428573
,,1.0,2.119450345650262,0,0,0,1,0,0,0,0.0,0.0,0.7798799685692156,0.5303872927003012,0.0,0.0,0.2176647525293956,0.0,0.9523809523809524
0.901,0.428,0.9,0.3925818105859473,0,0,0,0,1,0,0,6.192977104838708,-60.0199968,-0.1294623745655285,-0.1819613332166914,-0.3654390934844193,-0.6000000000000001,-0.974569319114028,-0.54825,0.8095238095238095
0.1552324,,1.0,0.8912416192752062,0,0,0,1,0,0,0,-0.5483870967741934,0.0,0.0893186691286936,0.0014996813177199,-0.4872521246458923,0.0,-0.4648619086683073,0.0,-0.3333333333333333
,,1.0,7.456165357383355,0,0,0,1,0,0,0,0.0,0.0,31.575534703771854,8.344726745566566,0.0,0.0,-0.7080885972108284,-0.4293099999999999,2.005714285714286
,,1.0,2.2185929792565977,0,0,0,1,0,0,0,0.0,0.0,0.8843554318188646,0.5563817688741143,0.0,0.0,0.0093738036642053,0.0,0.2261904761904762
0.28726965,,1.0,1.4754403591438616,0,0,0,1,0,0,0,0.6451612903225807,0.0,0.3149422286230746,0.2954372195908368,0.4419263456090651,0.0,0.0995351380913316,0.0,0.761904761904762
0.14274268,,1.0,0.0202823296715756,0,0,0,1,0,0,0,-0.6612903225806449,0.0,-0.3277298753584851,-0.4239099191421823,1.9971671388101984,0.0,-0.366420563303254,0.0,0.0
0.22125116,,1.0,2.6791526051140573,0,0,0,1,0,0,0,0.0483870967741935,0.0,1.2293003108186271,0.8763137833210443,-0.6260623229461756,0.0,0.5447087776866284,0.0,1.6190476190476193
0.12498906,0.00956491,1.0,0.0388577227677419,0,0,0,1,0,0,0,-0.8217741935483869,-193.010555,-0.301465139441948,-0.4135621180499144,-0.3611898016997167,4.77,-2.407437790538693,-1.76523,0.0476190476190476
0.23124275,0.05254381,0.9,0.8819016993300145,0,0,0,0,1,0,0,0.1387096774193549,-179.350555,0.0909106699508322,-0.0084981941337466,-0.4844192634560906,3.87,-0.6201804757998359,0.0,-1.523809523809524
0.14185054,,1.0,0.7537364389214535,0,0,0,1,0,0,0,-0.6693548387096772,0.0,0.0317532812124618,-0.0524888461201995,-0.4504249291784702,0.0,-0.1848509707410445,0.0,-2.6666666666666665
0.24801541,,1.0,0.1998607604315994,0,0,0,1,0,0,0,0.2903225806451611,0.0,-0.2226530643154424,-0.2609445492832773,0.5297450424929179,0.0,-0.0787530762920426,0.0,1.0952380952380951
0.1025963,,1.0,1.054974109408359,0,0,0,1,0,0,0,-1.0241935483870963,0.0,0.1503016365128295,0.0779834285214392,0.0,0.0,0.4670494941208641,0.0,-1.7142857142857142
0.06691063,,1.0,0.1914949984286763,0,0,0,1,0,0,0,-1.3467741935483868,0.0,-0.2341065555213931,-0.2509466738318107,2.1756373937677056,0.0,1.2414547443259505,0.0,-0.1904761904761904
,2.64,0.9,3.3613879459630924,0,0,0,0,1,0,0,0.0,643.0164394799999,0.0,12.02844395565942,0.0,0.0,0.0,0.0,0.0
0.2605054,,1.0,1.2662028331288044,0,0,0,1,0,0,0,0.4032258064516128,0.0,0.2534415325519935,0.1574665383605983,-0.5070821529745042,0.0,0.1203171998906207,0.0,-0.4761904761904761
,23.7,1.0,7.112229640417225,0,0,0,1,0,0,0,0.0,7336.520445,24.522204858093204,7.544396815676667,0.0,0.0,0.0,0.0,0.0
0.2497997,,1.0,3.495045926473449,0,0,0,1,0,0,0,0.3064516129032256,0.0,2.4062067973115,1.3697089368509192,-1.2606232294617563,0.0,-0.1739130434782608,0.0,1.809523809523809
0.20519261,,1.0,0.4353231293183418,0,0,0,1,0,0,0,-0.0967741935483871,0.0,-0.1125427943780058,-0.1624654760863316,-0.1104815864022662,0.0,-0.1837571780147662,0.0,-1.3333333333333333
0.20430047,0.02611472,1.0,0.6955325304494833,0,0,0,1,0,0,0,-0.1048387096774192,-187.750555,-0.0172327474760271,-0.0432908007048502,0.2974504249291784,2.47,0.168444079846869,0.0643,1.3333333333333337
,,0.5,7.234900583254093,0,0,0,0,0,1,0,0.0,0.0,39.55158324891305,5.164902458227626,-2.139093484419264,0.0,0.0,0.0,0.0
0.12400771,,1.0,0.0096614935349728,0,0,0,1,0,0,0,-0.8306451612903225,0.0,-0.3406540256536522,-0.447904820225702,2.2691218130311617,0.0,-0.6125239267158873,0.0,0.1904761904761905
,,1.0,9.268061960536809,0,0,0,1,0,0,0,0.0,0.0,92.6291919014598,18.127147981054023,0.0,0.0,-0.682526661197703,-0.43657,1.1428571428571428
,0.0211,1.0,2.3959469369331905,0,0,0,1,0,0,0,0.0,-189.350555,0.0,3.980154217228839,0.0,0.0,0.0,0.0,0.0
,11.4,1.0,8.752554599811669,0,0,0,1,0,0,0,0.0,3427.1932848,61.52263531915294,16.212554832098178,0.0,0.0,-0.0109379272627837,0.0,0.380952380952381
,,1.0,8.726477140623865,0,0,0,1,0,0,0,0.0,0.0,62.99610378884116,15.402726920529386,0.0,0.0,-0.2531036368608145,0.0,0.7504761904761904
0.1284682,,0.5,0.1700557566579482,0,0,0,0,0,1,0,-0.7903225806451611,0.0,-0.1850422077270535,-0.3484259594836097,-1.198300283286119,0.0,-2.586819797648346,-2.36035,0.0
0.23463288,0.02932385,1.0,0.806864660812112,0,0,0,1,0,0,0,0.1693548387096773,-186.730555,0.0388464801679933,-0.0134971318594799,-0.0311614730878186,1.4899999999999998,-0.138911676237353,0.0,0.1428571428571428
0.21411403,,1.0,1.3648300577177022,0,0,0,1,0,0,0,-0.0161290322580645,0.0,0.3030440385098917,0.1974580401664646,-0.3711048158640226,0.0,0.2439157779600765,0.0,-0.2857142857142857
0.32652389,,1.0,2.0080971660682345,0,0,0,1,0,0,0,1.0,0.0,0.6777118865440493,0.4953947286201681,-0.1671388101983003,0.0,0.3532950505879136,0.0,0.0
